customer_message_id,conversation_id,author_id,created_dt,text,parent_id,brand_parent_text,brand_parent_time,reply_gap_minutes,char_len,has_url,has_brand_mention,is_acknowledgment_like,script_cjk,script_devanagari,script_cyrillic,script_arabic,script_thai,episode_flags,episode_status
13878,13897,118918,2017-10-31 09:27:52+00:00,@AmazonHelp all emails already shared with earlier tweet. https://t.co/2sVFZ4iG9Q,13879,@118918 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll contact you with an update on this. ^GS,2017-10-31 09:24:28+00:00,3.4,81,True,True,False,False,False,False,False,False,,KEEP
13880,13897,118918,2017-10-31 08:57:19+00:00,@AmazonHelp yeah and i will get it after i murder service center owner. I would rather throw this product in dumpster and let wll india know abt u cheat,13881,@118918 Apologies for the inconvenience with policy constraint. We'll be able to assist you once service denial letter is received.^GS,2017-10-31 08:54:00+00:00,3.316666666666667,152,False,True,False,False,False,False,False,False,,KEEP
13882,13897,118918,2017-10-31 08:27:19+00:00,"@AmazonHelp so basically you are stealing money from small customers. @115851 count your money, its growing. THIEVES.",13883,@118918 I get your concern.We wouldn't be able to work on the issue until we receive a service denial letter from the manufacturer.^NS,2017-10-31 08:25:00+00:00,2.316666666666667,117,False,True,False,False,False,False,False,False,,KEEP
13884,13897,118918,2017-10-31 08:10:12+00:00,"@AmazonHelp why are you removimg @79087 from your tweets? I have official email from @79087 they dont care , they did not sell this product.",13885,"@118918 If the manufacturer refuses to honor warranty on a device, you shall receive a service denial letter for the same. ^HK",2017-10-31 08:08:03+00:00,2.15,140,False,True,False,False,False,False,False,False,,KEEP
13888,13897,118918,2017-10-31 07:53:39+00:00,@AmazonHelp I have visited multiple times. why would a sc change uts policy to meet ur unreasonable demands? this issue is ongoing since 1.5 months.,13889,@118918 without a service denial letter. Kindly try visiting your nearest service center to report it and keep us posted. 2/2 ^AB,2017-10-31 07:48:00+00:00,5.65,148,False,True,False,False,False,False,False,False,,KEEP
13892,13897,118918,2017-10-31 07:16:57+00:00,"@AmazonHelp @115851 @115821 If iball declines my request, I cannot threaten @79087 into providing one.",13894,@118918 a document with the details as mentioned in the email for us to help you. Appreciate your understanding. (2/2) ^ZH,2017-10-31 06:35:00+00:00,41.95,102,False,True,False,False,False,False,False,False,,KEEP
13902,13903,118921,2017-11-01 02:25:27+00:00,@AmazonHelp Thanks! I will.,13901,@118921 I'm so sorry! We'd like to look into our available options. Please reach us here: https://t.co/hApLpMlfHN ^AG,2017-11-01 02:20:27+00:00,5.0,27,False,True,False,False,False,False,False,False,,KEEP
13907,13911,118924,2017-11-01 02:05:44+00:00,@AmazonHelp Update ??? What your internal investigation repors tell you ??,13908,@118924 We have received your details. We are working on it and will get back to you with an update at the earliest. ^HR,2017-10-24 10:02:00+00:00,11043.733333333334,74,False,True,False,False,False,False,False,False,,KEEP
13909,13911,118924,2017-10-24 09:31:57+00:00,@AmazonHelp So what have you decided my dear @115850 @115821 ?? By this time you should've known the entire issue.I'm expecting a response from you,13910,"@118924 don't provide your order details, as we consider it to be personal information. Our Twitter page is public. 4/4​ ^EM",2017-10-24 05:19:30+00:00,252.45,147,False,True,False,False,False,False,False,False,,KEEP
13916,13919,118925,2017-11-01 02:20:29+00:00,"@AmazonHelp Worse part, customer support thought it was coming today too, which I reached out at 4:30 pm",13915,"@118925 Oh no, Kathleen! We want to help. Is there an updated delivery date showing here: https://t.co/Y5jpI9gRhE ^LA",2017-11-01 02:14:31+00:00,5.966666666666667,104,False,True,False,False,False,False,False,False,,KEEP
13921,13919,118925,2017-11-01 02:47:06+00:00,@AmazonHelp I talked on the phone to someone who offered 10 percent off but that isn't on the account yet. Still don't know delivery date.,13920,"@118925 I'm sorry for the inconvenience. When you reached out to us, what options or insight did we provide? ^GM",2017-11-01 02:44:30+00:00,2.6,138,False,True,False,False,False,False,False,False,,KEEP
13924,13919,118925,2017-11-01 02:56:47+00:00,@AmazonHelp It doesn't say. It shows it hasn't shipped yet.,13923,@118925 Which carrier was assigned to deliver your package today? ^TN,2017-11-01 02:55:53+00:00,0.9,59,False,True,False,False,False,False,False,False,,KEEP
13926,13919,118925,2017-11-01 03:11:38+00:00,@AmazonHelp Nothing on my order on your web site.,13925,@118925 Did we ask you to wait a certain date before we could offer alternative options? ^EZ,2017-11-01 03:11:00+00:00,0.6333333333333333,49,False,True,False,False,False,False,False,False,,KEEP
13929,13919,118925,2017-11-01 05:40:35+00:00,@AmazonHelp Got emails with discount on future order and one with a new ship date of Thursday. Not holding my breath.,13928,"@118925 Late order usually arrive the next business day. If your order hasn't arrived by 8:00 PM tomorrow, please let us know. ^LR",2017-11-01 03:37:31+00:00,123.06666666666666,117,False,True,False,False,False,False,False,False,,KEEP
13927,13919,118925,2017-11-01 03:11:20+00:00,@AmazonHelp Nothing official,13925,@118925 Did we ask you to wait a certain date before we could offer alternative options? ^EZ,2017-11-01 03:11:00+00:00,0.3333333333333333,28,False,True,False,False,False,False,False,False,,KEEP
13922,13919,118925,2017-11-01 02:45:54+00:00,@AmazonHelp Nothing. Chat at 4:30 said to contact after 8:00 chat did give answers that didn't make sense.,13920,"@118925 I'm sorry for the inconvenience. When you reached out to us, what options or insight did we provide? ^GM",2017-11-01 02:44:30+00:00,1.4,106,False,True,False,False,False,False,False,False,,KEEP
13917,13919,118925,2017-11-01 02:17:13+00:00,@AmazonHelp https://t.co/DJzdya8ZMM,13915,"@118925 Oh no, Kathleen! We want to help. Is there an updated delivery date showing here: https://t.co/Y5jpI9gRhE ^LA",2017-11-01 02:14:31+00:00,2.7,35,True,True,False,False,False,False,False,False,mentions_urls_only,EXCLUDE
13918,13919,118925,2017-11-01 02:15:49+00:00,"@AmazonHelp No, it still says arriving today. I should have been notified as soon as the delivery date changed.",13915,"@118925 Oh no, Kathleen! We want to help. Is there an updated delivery date showing here: https://t.co/Y5jpI9gRhE ^LA",2017-11-01 02:14:31+00:00,1.3,111,False,True,False,False,False,False,False,False,,KEEP
14011,14022,118951,2017-11-30 21:11:55+00:00,"@AmazonHelp Please simply answer my question. I am not an AmazonFresh customer, just a condominium unit owner inconvenienced by UR customers &amp;trying 2 figure out how we can all accommodate one another. Y R U making this so complicated? Direct message me with UR contact info.",14010,@118951 Please provide your information in the link FR provided and we'll have a team member look into this personally and reach out to you. I'm sorry for any inconvenience. ^HS,2017-11-30 20:45:04+00:00,26.85,279,False,True,False,False,False,False,False,False,,KEEP
14014,14022,118951,2017-11-30 21:37:52+00:00,"@AmazonHelp Who's security? UR asking 4 MY personal details. Surely U have company phone #s that aren't ""personal."" This is absurd. I'm TRYING 2 work w/U people. Y do U make it so hard? May I be referred to a mgr who isn't afraid 2 speak w/an intelligent, reasonable woman 2 work out sols",14013,"@118951 We'll ask customers to leave their totes out for pickup. However, they shouldn't be left for 10 or more days awaiting pickup. For security, we're unable to DM personal details. Once we receive your information at the link we've referenced, we can help sort this. ^RA",2017-11-30 21:23:36+00:00,14.266666666666667,288,False,True,False,False,False,False,False,False,,KEEP
14016,14022,118951,2017-11-30 22:02:55+00:00,"@AmazonHelp I wonder, will UR uber boss #BenHartman get copied on this thread? Gotta say, I'm not a customer at the moment, only impacted by UR customers. This customer service experience greatly disinclines me 2 even consider #AmazonFresh. Maybe Mr. Hartman could change my mind. I dunno.",14015,@118951 We cannot accommodate this request via Twitter. Please send us your details using the link provided by FR. ^GR,2017-11-30 21:41:30+00:00,21.416666666666668,289,False,True,False,False,False,False,False,False,,KEEP
14017,14022,118951,2017-11-30 21:46:57+00:00,"@AmazonHelp #AmazonFresh, Just send me the damned written protocol given customers 4 the disposition of the delivery totes post-delivery. I'd hoped 2 have a productive discussion 4 accommodating this service in Urban areas. Guess not. Your totes'll B going in2 the trash. U must B Trumpery",14015,@118951 We cannot accommodate this request via Twitter. Please send us your details using the link provided by FR. ^GR,2017-11-30 21:41:30+00:00,5.45,289,False,True,False,False,False,False,False,False,,KEEP
14012,14022,118951,2017-11-30 20:41:23+00:00,@AmazonHelp Don't be silly. Read the Tweet! I NEED 2 KNOW HOW U INSTRUCT CUSTOMERS. What is the plan? We've tenants who think they've the rite 2 store empty AF totes in the common area presumably awaiting PickUp 10+ days is 10 days longer that the small front hall common area can handle.,14018,@118951 I would like to have a team member look into getting the totes picked up for you! Please add your details here: https://t.co/MoFmdEXzbY so we can help out with this! Keep us updated on the status! ^FR,2017-11-30 20:34:29+00:00,6.9,288,False,True,False,False,False,False,False,False,,KEEP
14020,14022,118951,2017-11-30 20:25:12+00:00,@AmazonHelp We have 2 work 2gether to accommodate UR new service. I simply need 2 know how exactly U instruct AF customers re disposition of the large green insulated carriers. Not a difficult question--need the written instrux.,14021,@118951 I'm sorry for the poor experience! Can you please tell us more about the problem you're experiencing with tote pick-up? ^WT,2017-11-30 19:30:05+00:00,55.11666666666667,228,False,True,False,False,False,False,False,False,,KEEP
14280,14281,119036,2017-11-01 05:37:24+00:00,@AmazonHelp Today; 1st November. Or I wouldn't have ordered. I needed them to arrive at mums today so she can bring to me urgently in hospital tonight.,14279,@119036 I'm so sorry for the frustration! What was the date given in the original confirmation e-mail: https://t.co/SsPOz2ryIS? ^DG,2017-11-01 02:41:27+00:00,175.95,151,False,True,False,False,False,False,False,False,,KEEP
14283,14281,119036,2017-11-01 05:47:38+00:00,@AmazonHelp Thank you - done.,14282,@119036 I can understand your frustration. Please reach out to us here to go over available options: https://t.co/ju0HEJTlrg ^CL,2017-11-01 05:42:51+00:00,4.783333333333333,29,False,True,False,False,False,False,False,False,,KEEP
14285,14287,119037,2017-11-01 03:11:29+00:00,@AmazonHelp I found out that when I subbed to a channel on Twitch using Amazon pay it moved ALL my subscriptions to Amazon Pay. A heads up would be nice,14284,@119037 I'm sorry you were charged unexpectedly! Please reach out to Amazon Pay for available options here: https://t.co/jiY13BA3fb ^JP,2017-11-01 02:41:00+00:00,30.483333333333334,152,False,True,False,False,False,False,False,False,,KEEP
14293,14294,119041,2017-11-01 03:08:02+00:00,@AmazonHelp Yes. You definitely missed my delivery date. Twice. Also your call center staff seems to have no understanding of how mail delivery works.,14292,@119041 I'm sorry about this experience! Have we missed our initial delivery date promised in Your Orders: https://t.co/Y5jpI9gRhE ^EB,2017-11-01 02:36:31+00:00,31.516666666666666,150,False,True,False,False,False,False,False,False,,KEEP
14296,14294,119041,2017-11-01 03:36:32+00:00,@AmazonHelp How do I speak with a manager who actually can answer questions about Amazon (AMZL US) logistics not from a call center script?,14295,@119041 I certainly understand your frustration! Who was the carrier for these orders? Please check here: https://t.co/Y5jpI9gRhE ^BE,2017-11-01 03:24:42+00:00,11.833333333333334,139,False,True,False,False,False,False,False,False,,KEEP
14297,14294,119041,2017-11-01 03:34:24+00:00,@AmazonHelp The carrier in both instances has been Amazon. Service has been awful once @115821 started doing the deliveries.,14295,@119041 I certainly understand your frustration! Who was the carrier for these orders? Please check here: https://t.co/Y5jpI9gRhE ^BE,2017-11-01 03:24:42+00:00,9.7,124,False,True,False,False,False,False,False,False,,KEEP
14298,14294,119041,2017-11-01 03:39:08+00:00,@AmazonHelp @115821 consider leaving the delivery of packages to the experts at @115817 or @81. Obvious decline in service when it’s @115821 logistics.,14295,@119041 I certainly understand your frustration! Who was the carrier for these orders? Please check here: https://t.co/Y5jpI9gRhE ^BE,2017-11-01 03:24:42+00:00,14.433333333333334,151,False,True,False,False,False,False,False,False,,KEEP
14300,14294,119041,2017-11-01 04:18:06+00:00,"@AmazonHelp Just completed form. Would be great to speak with someone able to solve the problem, instead of just offering 1 month of free prime.",14299,@119041 We'd like to take a closer look to see what we can do. Please reach out with more information here: https://t.co/AdBZ9CgtFD ^DG,2017-11-01 03:56:26+00:00,21.666666666666668,144,False,True,False,False,False,False,False,False,,KEEP
14302,14303,119043,2017-11-01 02:59:15+00:00,@AmazonHelp @119042 Thank you! Solved 2 problems with coustomer service. I LOVE Amazon. Super helpful. 👍👍,14301,@119042 I'm sorry for the trouble! We'd like to review available options with you. Please reach out to us here: https://t.co/hApLpMlfHN ^LJ,2017-11-01 02:35:00+00:00,24.25,105,False,True,False,False,False,False,False,False,,KEEP
14849,14851,119213,2017-11-01 02:45:11+00:00,@AmazonHelp ありがとうございました,14850,@119213 (*´-`).｡oO(ご存知かと思いますが、当サイトからのご請求ではございませんので、ご連絡されませんように。。) また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY,2017-11-01 02:44:30+00:00,0.6833333333333333,23,False,True,False,True,False,False,False,False,non_latin_script_signal,FLAG
14853,14855,119214,2017-11-04 18:41:35+00:00,@AmazonHelp no body inform me. once u return that parcel. please send the tracking id or parcel details. but after 10days i call amazon custamare care,14852,"@119214 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SC",2017-11-01 02:49:32+00:00,5272.05,150,False,True,False,False,False,False,False,False,,KEEP
14854,14855,119214,2017-11-04 18:42:09+00:00,@AmazonHelp that time u people asking tracking parcel details.,14852,"@119214 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SC",2017-11-01 02:49:32+00:00,5272.616666666667,62,False,True,False,False,False,False,False,False,,KEEP
15139,15140,119301,2017-11-30 20:50:15+00:00,@AmazonHelp Nothing other than Pre-formatted responses. Every order I’ve placed in the last 2 weeks has been delayed.,15138,@119301 Oh no! I'm so sorry we've let you down! Were we able to offer any options when you reached out? ^JO,2017-11-30 20:45:03+00:00,5.2,117,False,True,False,False,False,False,False,False,,KEEP
15272,15277,119352,2017-11-01 02:54:01+00:00,@AmazonHelp Please don't help.u have very useless process of helping.if u want plz refund me atleast in time which is also now least expected,15274,@119352 I'd like to help. Please write to us here: https://t.co/GIJyeYqKE0 and I'll reach out to you. ^SA,2017-10-31 05:35:55+00:00,1278.1,141,False,True,False,False,False,False,False,False,,KEEP
15275,15277,119352,2017-10-31 05:27:56+00:00,@AmazonHelp Seriously!!! Ur customer service already told me cancel d order .. Amazon can't do anything to it..n till now it's showing expected on 25th👏,15276,@119352 Apologies. We'd like to check this for you. Kindly contact us here : https://t.co/GRw1yCHukd.^SY,2017-10-30 12:09:28+00:00,1038.4666666666667,152,False,True,False,False,False,False,False,False,,KEEP
15282,15277,119352,2017-11-01 04:03:27+00:00,@AmazonHelp Order details!!! https://t.co/Rapb0ePnLK,15273,@119352 Sorry to know about the delay with the order. It isn't possible for us to view your order/account via Twitter. (1/2) ^KA,2017-11-01 03:10:00+00:00,53.45,52,True,True,False,False,False,False,False,False,,KEEP
15296,15304,119358,2017-11-01 03:26:49+00:00,@AmazonHelp I did...which said WE CANNOT DO ANYTHING...same as customer service...which triggered My reply...I am just asking basic question here,15295,@119358 That's quite a comment. Could you let us know if you have received an email from our team here https://t.co/8DAc10S7ww? ^VM,2017-11-01 03:00:00+00:00,26.816666666666666,145,False,True,False,False,False,False,False,False,,KEEP
15299,15304,119358,2017-11-01 17:56:10+00:00,@AmazonHelp I have replied to the email... lets see if I can get positive and useful response atleast once after so much escalation @115851,15298,@119358 Sorry to know about that. Kindly reply to the email and we'll get in touch with an update. Appreciate your patience. ^AK,2017-11-01 03:40:26+00:00,855.7333333333333,139,False,True,False,False,False,False,False,False,,KEEP
15297,15304,119358,2017-11-01 02:42:24+00:00,@AmazonHelp @115851 @115850 @115821 so the social media escalation team is equally useless as the customer service team...hats off to incompetence,15301,@119358 Thanks for the heads up! We'll check this and get back with an update soon. ^YP,2017-10-29 17:20:34+00:00,3441.8333333333335,146,False,True,False,False,False,False,False,False,,KEEP
15302,15304,119358,2017-10-29 17:03:52+00:00,@AmazonHelp I have inked in detail at the given URL...hope to see some useful action,15303,"@119358 We'd like to investigate this, please share your details here: https://t.co/cQVomR1pWz with detailed info. ^HA",2017-10-29 16:48:29+00:00,15.383333333333333,84,False,True,False,False,False,False,False,False,,KEEP
15442,15447,119403,2017-12-01 14:03:26+00:00,@AmazonHelp Hey so my package has not arrived yet. Can I get this sorted please,15441,@119403 Please let us know if doesn't arrive by Friday! We'd like to help! ^ZW,2017-11-30 20:45:01+00:00,1038.4166666666667,79,False,True,False,False,False,False,False,False,,KEEP
15443,15447,119403,2017-11-30 20:48:29+00:00,@AmazonHelp I will just a bit frustrating that’s all considering it was on amazon prime,15441,@119403 Please let us know if doesn't arrive by Friday! We'd like to help! ^ZW,2017-11-30 20:45:01+00:00,3.466666666666667,87,False,True,False,False,False,False,False,False,,KEEP
15444,15447,119403,2017-11-30 20:37:13+00:00,@AmazonHelp You have and it’s been pushed (again) to Friday or possibly Saturday or god forbid Monday. Was told it would be diverted by 8pm tonight.,15446,@119403 I'm sorry for the delay! Have we provided an updated delivery estimate for your order? Please check here: https://t.co/mm84Ic925f ^MB,2017-11-30 20:36:01+00:00,1.2,148,False,True,False,False,False,False,False,False,,KEEP
15667,15668,119446,2017-11-03 09:48:53+00:00,@AmazonHelp Not yet announced?,15666,@119446 The results will be announced soon. Kindly stay tuned for updates. ^AK,2017-11-01 03:26:00+00:00,3262.883333333333,30,False,True,False,False,False,False,False,False,,KEEP
15671,15672,119447,2017-11-01 10:49:47+00:00,"@AmazonHelp ""Refused shipment - on the way back.""",15670,@119447 I'm sorry your Kindle hasn't arrived! Can you tell us the current tracking status? https://t.co/Y5jpI9gRhE ^EZ,2017-11-01 03:26:00+00:00,443.78333333333336,49,False,True,False,False,False,False,False,False,,KEEP
15674,15672,119447,2017-11-01 11:46:02+00:00,"@AmazonHelp It was Amazon Logistics. But the device never made it to them and ""guaranteed Oct 31"" slipped to ""expected Nov 1-2"".",15673,"@119447 Oh my! Just to clarify, can you tell us who the carrier of this order is? ^AL",2017-11-01 10:56:30+00:00,49.53333333333333,128,False,True,False,False,False,False,False,False,,KEEP
15676,15672,119447,2017-11-01 13:32:20+00:00,"@AmazonHelp Oh, I cancelled it after your phone CSR explained to me that I didn't understand what ""guaranteed"" means. #besteffort",15675,@119447 We'd like to look further into this. Please click the link and fill out the secure form:https://t.co/pM8TpjfEq6 ^EM,2017-11-01 11:53:03+00:00,99.28333333333333,129,False,True,False,False,False,False,False,False,,KEEP
15685,15692,119451,2017-11-01 03:21:08+00:00,@AmazonHelp Yes i have received reference number,15684,"@119451 number. Also, please don't provide order details, we consider it to be personal info. Our page is visible to the public.(2/2)^SF",2017-11-01 03:19:34+00:00,1.5666666666666667,48,False,True,False,False,False,False,False,False,,KEEP
15688,15692,119451,2017-11-04 11:33:14+00:00,"@AmazonHelp Details sent, haven't received any communication from your side",15687,@119451 Please share your detail here: https://t.co/GIJyeYqKE0 and I'll be glad to help you with an update about the refund. ^KA,2017-11-01 03:38:00+00:00,4795.233333333334,75,False,True,False,False,False,False,False,False,,KEEP
15686,15692,119451,2017-11-01 02:56:50+00:00,@AmazonHelp Order no - 403-7559101-5645129 Return reference - 710398288491 Article name - puma shoes,15691,@119451 Sorry for the delay. Have you received the refund reference number? ^NS,2017-10-30 09:50:02+00:00,2466.8,100,False,True,False,False,False,False,False,False,,KEEP
15694,15700,119452,2017-11-01 02:58:27+00:00,@AmazonHelp How many times will the pick-up be rescheduled? https://t.co/oQuGBF84QS,15697,@119452 Sorry for the delay in pickup. Kindly contact us here: https://t.co/rS49hgaADF and we'll get the pick up done. ^SY,2017-10-30 07:40:00+00:00,2598.45,83,True,True,False,False,False,False,False,False,,KEEP
15698,15700,119452,2017-10-30 05:58:37+00:00,@AmazonHelp Hi. This is where I'm stuck. When will you initiate the pick up? https://t.co/bVTocnrC1k,15699,@119452 You may track your refunds using the link: https://t.co/LjYILTJREp. Please keep us posted. ^GS,2017-10-30 05:56:52+00:00,1.75,100,True,True,False,False,False,False,False,False,,KEEP
15701,15700,119452,2017-11-01 03:56:32+00:00,@AmazonHelp You have all my details. Please expedite the process,15695,@119452 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/3),2017-11-01 03:18:28+00:00,38.06666666666667,64,False,True,False,False,False,False,False,False,,KEEP
15706,15707,119454,2017-11-01 14:38:55+00:00,@AmazonHelp ok. Thanks.,15705,@119454 We'd like to help you with the cash back. Kindly get in touch with our support team here: https://t.co/rS49hgaADF ^AK,2017-11-01 03:15:29+00:00,683.4333333333333,23,False,True,False,False,False,False,False,False,,KEEP
16097,16099,119531,2017-11-01 03:26:37+00:00,@AmazonHelp Where do I send it to?,16098,@119531 We recommend removing this photo as it contains personal info. Will you share a link to this item so we can look into this? ^SY,2017-11-01 03:07:00+00:00,19.616666666666667,34,False,True,False,False,False,False,False,False,,KEEP
16109,16110,119534,2017-11-01 03:39:27+00:00,@AmazonHelp My order is due to arrive on Friday,16108,@119534 I'm sorry for any inconvenience! Can you tell us when your order is due to arrive? ^EZ,2017-11-01 03:39:08+00:00,0.31666666666666665,47,False,True,False,False,False,False,False,False,,KEEP
16112,16110,119534,2017-11-01 04:07:41+00:00,@AmazonHelp Ahhh okay makes sense :) thank you! I hope my package comes Friday 🙌,16111,@119534 Orders can ship at any time; once the order has been processed it will be assigned a tracking number. ^LR,2017-11-01 03:59:29+00:00,8.2,80,False,True,False,False,False,False,False,False,,KEEP
16115,16117,119535,2017-11-01 03:33:45+00:00,@AmazonHelp Ur customer care didnt provide me a correct answer,16116,@119535 time frame has passed and you haven't received any update or if you aren't satisfied with seller's reply then you may file 2/n ^SH,2017-11-01 03:32:07+00:00,1.6333333333333333,62,False,True,False,False,False,False,False,False,,KEEP
16121,16125,119536,2017-11-01 03:32:27+00:00,@AmazonHelp It’s okay. I’ve got it done. Don’t need ur assistance anymore. #ServiceFailure,16120,@119536 here: https://t.co/beaaDm0muc and I’ll contact you soon. 2/2 ^AH,2017-11-01 03:30:28+00:00,1.9833333333333334,90,False,True,False,False,False,False,False,False,,KEEP
16122,16125,119536,2017-11-01 03:16:28+00:00,@AmazonHelp Bought a washing machine from Amazon and had a nightmare getting it installed. Neither you guys or the brand was helpful.,16124,@119536 Seems like you've had an unpleasant experience. Could you elaborate so that we could assist you accordingly? ^ST,2017-10-14 03:57:00+00:00,25879.466666666667,133,False,True,False,False,False,False,False,False,,KEEP
16418,16424,119617,2017-11-01 04:00:08+00:00,@AmazonHelp And there was no indication that they had re-attempted delivery,16417,@119617 I'm sorry you still haven't received the order. Was there any update on the tracking here: https://t.co/PyACxvY8Qo ^LA,2017-11-01 03:57:45+00:00,2.3833333333333333,75,False,True,False,False,False,False,False,False,,KEEP
16422,16424,119617,2017-11-01 17:04:49+00:00,@AmazonHelp Intelcom Express. I couldn't contact them last night since I got home after their operating hours. Sent them an email this morning,16421,@119617 Who is the courier shown on the tracking info? Have you contacted the courier? ^LJ,2017-11-01 04:22:01+00:00,762.8,142,False,True,False,False,False,False,False,False,,KEEP
16419,16424,119617,2017-11-01 03:59:43+00:00,"@AmazonHelp It says it's at the warehouse now, but I got a notice stating they would attempt another delivery",16417,@119617 I'm sorry you still haven't received the order. Was there any update on the tracking here: https://t.co/PyACxvY8Qo ^LA,2017-11-01 03:57:45+00:00,1.9666666666666666,109,False,True,False,False,False,False,False,False,,KEEP
16430,16433,119620,2017-11-01 04:15:21+00:00,@AmazonHelp Is this some kind of a h,16429,@119620 Sorry to know about the delivery issue. Did we happen to miss estimate as mentioned here: https://t.co/ykWpCt0ely ?^KA,2017-11-01 03:54:00+00:00,21.35,36,False,True,False,False,False,False,False,False,,KEEP
16431,16433,119620,2017-11-01 04:16:06+00:00,@AmazonHelp Is this some kind of a joke where you keep giving new deadlines everyday?? Why promise guaranteed delivery if you can’t deliver??,16429,@119620 Sorry to know about the delivery issue. Did we happen to miss estimate as mentioned here: https://t.co/ykWpCt0ely ?^KA,2017-11-01 03:54:00+00:00,22.1,141,False,True,False,False,False,False,False,False,,KEEP
16432,16433,119620,2017-11-01 04:15:14+00:00,@AmazonHelp Yes you have missed the deadline which was set at the time of purchase. After missing that deadline you have given me a new deadline now,16429,@119620 Sorry to know about the delivery issue. Did we happen to miss estimate as mentioned here: https://t.co/ykWpCt0ely ?^KA,2017-11-01 03:54:00+00:00,21.233333333333334,148,False,True,False,False,False,False,False,False,,KEEP
16436,16433,119620,2017-11-01 04:38:56+00:00,@AmazonHelp Pls call me on 9820255387,16435,@119620 I'm sorry to hear that. Let us investigate this further. Please drop your details here: https://t.co/XjZU0Q7U2F (1/2) ^VM,2017-11-01 04:31:24+00:00,7.533333333333333,37,False,True,False,False,False,False,False,False,,KEEP
16437,16433,119620,2017-11-01 04:40:40+00:00,@AmazonHelp I am not filling up any more forms now. My details and complaint are in your system already and my name is sameer taimni.,16435,@119620 I'm sorry to hear that. Let us investigate this further. Please drop your details here: https://t.co/XjZU0Q7U2F (1/2) ^VM,2017-11-01 04:31:24+00:00,9.266666666666667,133,False,True,False,False,False,False,False,False,,KEEP
16441,16442,119621,2017-11-01 04:24:27+00:00,@AmazonHelp One of the items was supposed to be delivered yesterday but UPS is apparently yet to receive anything but a shipping label…,16440,@119621 I apologize that we missed the mark. What is the most recent tracking update? You can find that here: https://t.co/Y5jpI9gRhE? ^BA,2017-11-01 03:53:00+00:00,31.45,135,False,True,False,False,False,False,False,False,,KEEP
16447,16448,119622,2017-11-01 10:18:00+00:00,@AmazonHelp お返事ありがとうございます。 確認してみたところ、金額が不足していたみたいでした。無事に注文ができました！ 丁寧な説明ありがとうございます。助かりました。,16446,@119622 こんにちは、お問い合わせありがとうございます。ギフト券をチャージ済みの場合、コード入力は不要です。次に進めないとのことであれば、金額が不足している可能性がございます。出品者発送ですと別途送料が発生したり、お急ぎ便の代金が加算されているということはございませんか。ET,2017-11-01 03:53:00+00:00,385.0,89,False,True,False,True,False,False,False,False,non_latin_script_signal,FLAG
16453,16456,119624,2017-11-04 16:00:56+00:00,@AmazonHelp Jaya janaki nayaka full movie upload bro,16452,@119624 where we highlight the latest movies and TV shows we have available. (2/2)^SF,2017-11-01 03:48:30+00:00,5052.433333333333,52,False,True,False,False,False,False,False,False,,KEEP
16466,16467,119627,2017-11-02 21:37:06+00:00,@AmazonHelp The link didnt go to app instead asked me to buy movies :-) I am looking for those on Amazon prime. Search function said did not exist,16465,@119627 That's a great question! You can learn more on how to turn on Audio Descriptions here: https://t.co/qiN8mb0MXN ^SE,2017-11-01 03:47:35+00:00,2509.516666666667,146,False,True,False,False,False,False,False,False,,KEEP
16473,16474,119449,2017-11-01 10:39:05+00:00,@AmazonHelp i didnt do anything wrong.. then why doing some wierd things like that? why???,16472,@119449 I'm sorry for the trouble! You can dial +1-206-266-2992 to reach us internationally. ^BT,2017-11-01 03:47:34+00:00,411.51666666666665,90,False,True,False,False,False,False,False,False,,KEEP
16476,16477,119629,2017-11-01 04:10:56+00:00,@AmazonHelp @AmazonHelp The link you sent me this page opens and in its settings I can't find where to change country to India. https://t.co/IXCPlZlzHs,16475,@119629 credentials. Click on Settings and set country to India. 2/2 ^SH,2017-11-01 03:45:36+00:00,25.333333333333332,151,True,True,False,False,False,False,False,False,,KEEP
16756,16758,119697,2017-11-01 04:27:52+00:00,@AmazonHelp You know it's some fucked up shit when you gotta conference call @116827 and @AmazonHelp,16755,"@119697 This isn't how we want you to feel. We'd like to help, if possible. Please let us know more about what's going. ^BH",2017-11-01 04:13:51+00:00,14.016666666666667,100,False,True,False,False,False,False,False,False,,KEEP
16757,16758,119697,2017-11-01 04:19:56+00:00,@AmazonHelp No one knows what to do to get my refund back to me! https://t.co/q71Ycboikm,16755,"@119697 This isn't how we want you to feel. We'd like to help, if possible. Please let us know more about what's going. ^BH",2017-11-01 04:13:51+00:00,6.083333333333333,88,True,True,False,False,False,False,False,False,,KEEP
16760,16758,119697,2017-11-01 04:42:36+00:00,@AmazonHelp No card on file after 30 days. Refund send back to merchant. That's you.,16759,"@119697 I'm sorry for the trouble. Generally, the bank can issue a refund to the new active card on file. Please keep us updated. ^LR",2017-11-01 04:39:00+00:00,3.6,84,False,True,False,False,False,False,False,False,,KEEP
