conversation_id,status,flags,message_count,customer_messages,brand_messages,direct_customer_to_brand,unique_authors,start_time,end_time,span_hours,max_adjacent_gap_hours
11621,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 00:16:14+00:00,2017-11-01 01:04:06+00:00,0.7977777777777778,0.7977777777777778
11624,KEEP,,3,2,1,1,2,2017-11-01 00:57:35+00:00,2017-11-01 01:50:00+00:00,0.8736111111111111,0.7963888888888889
11626,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 00:58:32+00:00,2017-11-01 01:00:37+00:00,0.034722222222222224,0.034722222222222224
11974,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-31 23:39:57+00:00,2017-11-01 01:25:23+00:00,1.7572222222222222,1.7572222222222222
11976,EXCLUDE,no_direct_customer_to_brand,4,2,2,0,3,2017-11-01 01:06:19+00:00,2017-11-01 16:19:00+00:00,15.211388888888889,14.856666666666667
11979,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 00:59:46+00:00,2017-11-01 01:21:07+00:00,0.35583333333333333,0.35583333333333333
11982,KEEP,,7,3,4,2,2,2017-11-01 01:00:15+00:00,2017-11-01 03:20:01+00:00,2.3294444444444444,1.1263888888888889
12496,KEEP,,8,5,3,4,2,2017-11-01 01:35:30+00:00,2017-11-01 02:13:22+00:00,0.6311111111111111,0.34805555555555556
12502,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 00:55:46+00:00,2017-11-01 01:42:00+00:00,0.7705555555555555,0.7705555555555555
12505,KEEP,,4,2,2,1,2,2017-11-01 01:19:49+00:00,2017-11-01 02:58:40+00:00,1.6475,0.6686111111111112
12509,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 01:31:23+00:00,2017-11-01 01:33:48+00:00,0.04027777777777778,0.04027777777777778
12511,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 01:29:26+00:00,2017-11-01 01:32:33+00:00,0.051944444444444446,0.042777777777777776
12549,FLAG,long_conversation,36,20,16,15,5,2017-10-28 06:05:04+00:00,2017-11-01 18:24:41+00:00,108.32694444444445,26.4525
13165,FLAG,large_time_gap;long_conversation,35,18,17,18,2,2017-10-22 08:42:00+00:00,2017-11-01 06:36:56+00:00,237.91555555555556,217.9525
13167,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 01:52:28+00:00,2017-11-01 01:55:00+00:00,0.042222222222222223,0.042222222222222223
13170,KEEP,,3,2,1,1,2,2017-11-01 01:16:07+00:00,2017-11-01 01:55:50+00:00,0.6619444444444444,0.6313888888888889
13173,KEEP,,3,2,1,1,2,2017-11-01 01:51:01+00:00,2017-11-01 01:59:11+00:00,0.1361111111111111,0.08638888888888889
13177,KEEP,,4,2,2,1,2,2017-11-01 01:42:34+00:00,2017-11-01 01:53:33+00:00,0.18305555555555555,0.08833333333333333
13180,KEEP,,4,2,2,1,2,2017-11-01 01:25:21+00:00,2017-11-01 02:12:00+00:00,0.7775,0.45305555555555554
13186,KEEP,,5,3,2,1,2,2017-10-31 15:45:41+00:00,2017-11-01 01:50:52+00:00,10.086388888888889,9.02138888888889
13189,KEEP,,3,2,1,1,2,2017-11-01 01:44:51+00:00,2017-11-01 01:52:12+00:00,0.1225,0.07694444444444444
13191,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 01:41:02+00:00,2017-11-01 01:47:29+00:00,0.1075,0.1075
13460,KEEP,,4,2,2,1,2,2017-12-01 06:07:38+00:00,2017-12-01 06:37:33+00:00,0.4986111111111111,0.3161111111111111
13558,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 01:35:24+00:00,2017-11-01 02:13:38+00:00,0.6372222222222222,0.6372222222222222
13560,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 01:59:59+00:00,2017-11-01 02:10:27+00:00,0.17444444444444446,0.17444444444444446
13563,KEEP,,3,2,1,1,2,2017-11-01 01:53:28+00:00,2017-11-01 02:20:00+00:00,0.44222222222222224,0.2697222222222222
13567,KEEP,,4,2,2,1,2,2017-10-31 07:16:21+00:00,2017-11-01 02:02:33+00:00,18.77,17.559722222222224
13569,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 01:26:56+00:00,2017-11-01 02:01:55+00:00,0.5830555555555555,0.5830555555555555
13571,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 01:45:31+00:00,2017-11-01 02:01:24+00:00,0.26472222222222225,0.26472222222222225
13576,EXCLUDE,no_direct_customer_to_brand,5,3,2,0,2,2017-11-01 01:46:03+00:00,2017-11-01 01:59:35+00:00,0.22555555555555556,0.18694444444444444
13897,KEEP,,27,14,13,13,2,2017-10-31 06:30:53+00:00,2017-11-02 07:13:11+00:00,48.705,22.63722222222222
13900,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 01:56:33+00:00,2017-11-01 02:23:00+00:00,0.44083333333333335,0.44083333333333335
13903,KEEP,,3,2,1,1,2,2017-11-01 02:18:01+00:00,2017-11-01 02:25:27+00:00,0.1238888888888889,0.08333333333333333
13905,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 02:13:56+00:00,2017-11-01 02:19:32+00:00,0.09333333333333334,0.09333333333333334
13911,FLAG,large_time_gap,6,3,3,2,2,2017-10-24 05:02:02+00:00,2017-11-01 02:15:00+00:00,189.2161111111111,184.06222222222223
13919,KEEP,,15,10,5,9,2,2017-11-01 02:04:40+00:00,2017-11-01 05:40:35+00:00,3.598611111111111,2.051111111111111
14022,KEEP,,12,7,5,6,2,2017-11-30 19:14:05+00:00,2017-11-30 22:02:55+00:00,2.813888888888889,0.9186111111111112
14082,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-22 13:36:06+00:00,2017-11-22 13:38:37+00:00,0.041944444444444444,0.041944444444444444
14084,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-22 13:22:49+00:00,2017-11-22 13:35:33+00:00,0.21222222222222223,0.21222222222222223
14281,KEEP,,5,3,2,2,2,2017-11-01 02:18:24+00:00,2017-11-01 05:47:38+00:00,3.487222222222222,2.9325
14287,KEEP,,4,3,1,1,2,2017-11-01 02:17:52+00:00,2017-11-01 03:11:29+00:00,0.8936111111111111,0.5080555555555556
14289,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 02:03:36+00:00,2017-11-01 02:40:36+00:00,0.6166666666666667,0.6166666666666667
14291,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 01:42:36+00:00,2017-11-01 02:38:31+00:00,0.9319444444444445,0.9319444444444445
14294,KEEP,,9,6,3,5,2,2017-11-01 02:28:29+00:00,2017-11-01 04:18:06+00:00,1.8269444444444445,0.5252777777777777
14303,KEEP,,3,2,1,1,3,2017-11-01 02:17:05+00:00,2017-11-01 02:59:15+00:00,0.7027777777777777,0.4041666666666667
14845,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 02:37:12+00:00,2017-11-01 02:58:00+00:00,0.3466666666666667,0.3466666666666667
14847,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 02:48:50+00:00,2017-11-01 02:55:00+00:00,0.10277777777777777,0.10277777777777777
14851,KEEP,,4,2,2,1,2,2017-11-01 02:40:53+00:00,2017-11-01 02:49:32+00:00,0.14416666666666667,0.0725
14855,FLAG,large_time_gap,6,3,3,2,2,2017-11-01 02:33:42+00:00,2017-11-04 19:11:00+00:00,88.62166666666667,87.8675
14859,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 02:39:54+00:00,2017-11-01 02:48:40+00:00,0.1461111111111111,0.1461111111111111
15140,KEEP,,3,2,1,1,2,2017-11-30 20:40:11+00:00,2017-11-30 20:50:15+00:00,0.16777777777777778,0.08666666666666667
15268,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 02:53:53+00:00,2017-11-01 03:11:00+00:00,0.2852777777777778,0.25194444444444447
15277,KEEP,,10,4,6,3,2,2017-10-30 11:39:59+00:00,2017-11-01 04:28:31+00:00,40.80888888888889,21.301666666666666
15279,EXCLUDE,no_direct_customer_to_brand,4,1,3,0,2,2017-11-01 02:53:34+00:00,2017-11-01 03:10:01+00:00,0.27416666666666667,0.2738888888888889
15286,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 02:28:01+00:00,2017-11-01 03:09:00+00:00,0.6830555555555555,0.6830555555555555
15288,KEEP,,12,6,6,3,2,2017-11-01 02:41:18+00:00,2017-11-02 10:28:36+00:00,31.788333333333334,11.962222222222222
15294,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 02:53:50+00:00,2017-11-01 03:00:08+00:00,0.105,0.105
15304,KEEP,,10,5,5,4,2,2017-10-29 16:29:43+00:00,2017-11-01 18:00:00+00:00,73.50472222222223,57.36388888888889
15306,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 01:45:36+00:00,2017-11-01 02:59:35+00:00,1.2330555555555556,1.2330555555555556
15447,KEEP,,7,4,3,3,2,2017-11-30 20:25:25+00:00,2017-12-01 14:07:39+00:00,17.70388888888889,17.249166666666667
15668,KEEP,,3,2,1,1,2,2017-11-01 03:18:19+00:00,2017-11-03 09:48:53+00:00,54.50944444444445,54.381388888888885
15672,KEEP,,7,4,3,3,2,2017-11-01 01:55:19+00:00,2017-11-01 13:32:20+00:00,11.616944444444444,7.396388888888889
15678,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 03:03:21+00:00,2017-11-01 03:23:24+00:00,0.33416666666666667,0.32611111111111113
15681,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 02:45:57+00:00,2017-11-01 03:22:30+00:00,0.6091666666666666,0.6091666666666666
15683,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 02:33:54+00:00,2017-11-01 03:20:34+00:00,0.7777777777777778,0.7777777777777778
15692,FLAG,large_time_gap,9,4,5,3,2,2017-10-30 09:42:21+00:00,2017-11-04 11:53:54+00:00,122.1925,79.92055555555555
15700,KEEP,,10,4,6,3,2,2017-10-30 05:51:24+00:00,2017-11-01 04:26:43+00:00,46.58861111111111,43.3075
15704,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 02:54:33+00:00,2017-11-01 03:18:27+00:00,0.3983333333333333,0.3983333333333333
15707,KEEP,,3,2,1,1,2,2017-11-01 02:55:13+00:00,2017-11-01 14:38:55+00:00,11.728333333333333,11.390555555555556
15709,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 03:03:01+00:00,2017-11-01 03:15:29+00:00,0.20777777777777778,0.20777777777777778
16095,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 03:30:01+00:00,2017-11-01 03:44:00+00:00,0.23305555555555554,0.23305555555555554
16099,EXCLUDE,broken_parent_chain,2,1,1,1,2,2017-11-01 03:26:37+00:00,2017-11-01 03:44:00+00:00,0.2897222222222222,0.2897222222222222
16098,EXCLUDE,broken_parent_chain;no_direct_customer_to_brand,1,0,1,0,1,2017-11-01 03:07:00+00:00,2017-11-01 03:07:00+00:00,0.0,0.0
16101,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 03:39:13+00:00,2017-11-01 03:42:29+00:00,0.05444444444444444,0.05444444444444444
16105,EXCLUDE,no_direct_customer_to_brand,9,3,6,0,2,2017-11-01 03:26:09+00:00,2017-11-01 03:47:40+00:00,0.3586111111111111,0.17277777777777778
16110,KEEP,,6,3,3,2,2,2017-11-01 03:38:00+00:00,2017-11-01 04:11:24+00:00,0.5566666666666666,0.3338888888888889
16117,KEEP,,6,2,4,1,2,2017-11-01 03:25:59+00:00,2017-11-01 03:38:06+00:00,0.20194444444444445,0.09638888888888889
16125,FLAG,large_time_gap,6,3,3,2,2,2017-10-14 02:48:17+00:00,2017-11-01 03:32:27+00:00,432.7361111111111,431.32444444444445
16424,KEEP,,8,5,3,3,2,2017-11-01 03:37:40+00:00,2017-11-01 17:08:00+00:00,13.505555555555556,12.713333333333333
16426,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 03:27:42+00:00,2017-11-01 03:55:28+00:00,0.4627777777777778,0.4627777777777778
16428,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 03:27:06+00:00,2017-11-01 03:55:24+00:00,0.4716666666666667,0.4716666666666667
16433,KEEP,,11,6,5,5,2,2017-11-01 03:36:06+00:00,2017-11-01 04:56:29+00:00,1.3397222222222223,0.35388888888888886
16442,KEEP,,6,4,2,1,2,2017-11-01 03:48:38+00:00,2017-11-01 04:51:53+00:00,1.0541666666666667,0.5241666666666667
16448,KEEP,,4,2,2,1,2,2017-11-01 03:43:28+00:00,2017-11-01 10:22:57+00:00,6.658055555555555,6.416666666666667
16451,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 02:16:48+00:00,2017-11-01 03:48:30+00:00,1.5283333333333333,1.5283333333333333
16456,FLAG,large_time_gap,5,3,2,1,3,2017-10-31 06:30:14+00:00,2017-11-04 16:00:56+00:00,105.51166666666667,84.20722222222223
16461,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 03:04:09+00:00,2017-11-01 03:47:40+00:00,0.7252777777777778,0.7252777777777778
16467,KEEP,,4,2,2,1,2,2017-11-01 02:44:09+00:00,2017-11-02 21:59:31+00:00,43.25611111111111,41.82527777777778
16470,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 03:28:20+00:00,2017-11-01 03:47:35+00:00,0.32083333333333336,0.3111111111111111
16474,KEEP,,3,2,1,1,2,2017-11-01 02:44:35+00:00,2017-11-01 10:39:05+00:00,7.908333333333333,6.858611111111111
16477,KEEP,,5,2,3,1,2,2017-11-01 03:36:25+00:00,2017-11-01 04:36:07+00:00,0.995,0.4222222222222222
16758,KEEP,,6,4,2,3,2,2017-11-01 04:07:06+00:00,2017-11-01 04:42:36+00:00,0.5916666666666667,0.18555555555555556
16764,KEEP,,12,9,3,8,2,2017-11-01 03:38:11+00:00,2017-11-02 18:26:26+00:00,38.80416666666667,23.99
16774,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 03:51:15+00:00,2017-11-01 04:09:25+00:00,0.30277777777777776,0.30277777777777776
16796,FLAG,large_time_gap,20,10,10,9,2,2017-10-14 07:40:32+00:00,2017-11-01 04:06:37+00:00,428.4347222222222,167.94055555555556
16824,FLAG,large_time_gap,28,12,16,10,2,2017-10-30 09:26:09+00:00,2017-11-07 09:31:00+00:00,192.08083333333335,86.81611111111111
16827,KEEP,,8,4,4,3,2,2017-11-01 03:55:48+00:00,2017-11-01 12:07:33+00:00,8.195833333333333,7.746388888888889
16882,FLAG,large_time_gap;long_conversation,35,18,17,16,3,2017-10-18 16:31:48+00:00,2017-11-01 07:50:17+00:00,327.30805555555554,228.73805555555555
16879,EXCLUDE,no_direct_customer_to_brand,1,0,1,0,1,2017-11-01 08:17:29+00:00,2017-11-01 08:17:29+00:00,0.0,0.0
16875,EXCLUDE,no_direct_customer_to_brand,2,0,2,0,1,2017-11-02 17:41:00+00:00,2017-11-02 17:49:28+00:00,0.1411111111111111,0.1411111111111111
16895,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 03:52:04+00:00,2017-11-01 04:00:00+00:00,0.1322222222222222,0.1322222222222222
17183,KEEP,,3,2,1,1,2,2017-11-01 04:10:07+00:00,2017-11-01 04:28:42+00:00,0.30972222222222223,0.2980555555555556
17216,FLAG,long_conversation,31,13,18,12,2,2017-10-31 04:36:23+00:00,2017-11-02 09:20:00+00:00,52.72694444444444,26.11
17218,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 04:14:42+00:00,2017-11-01 04:25:39+00:00,0.1825,0.1825
17231,KEEP,,13,6,7,4,2,2017-10-31 06:43:31+00:00,2017-11-01 07:13:00+00:00,24.49138888888889,13.938611111111111
17234,KEEP,,4,2,2,1,2,2017-11-01 03:55:49+00:00,2017-11-01 15:32:27+00:00,11.610555555555555,10.859166666666667
17237,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 04:12:39+00:00,2017-11-01 04:25:00+00:00,0.20583333333333334,0.20583333333333334
17240,KEEP,,15,7,8,6,2,2017-11-01 04:01:36+00:00,2017-11-03 13:41:00+00:00,57.656666666666666,28.595555555555556
17254,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 03:52:10+00:00,2017-11-01 04:17:52+00:00,0.42833333333333334,0.42833333333333334
17263,FLAG,large_time_gap,8,4,4,3,2,2017-10-20 11:06:53+00:00,2017-11-01 04:17:00+00:00,281.1686111111111,279.9144444444444
17266,KEEP,,4,2,2,1,2,2017-11-01 03:59:42+00:00,2017-11-01 04:29:28+00:00,0.4961111111111111,0.27166666666666667
17634,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 04:50:28+00:00,2017-11-01 04:58:54+00:00,0.14055555555555554,0.14055555555555554
17641,KEEP,,6,3,3,2,2,2017-11-01 04:10:09+00:00,2017-11-01 04:58:54+00:00,0.8125,0.4552777777777778
17648,KEEP,,5,2,3,1,2,2017-10-31 13:54:53+00:00,2017-11-01 04:55:00+00:00,15.001944444444444,14.061111111111112
17656,KEEP,,21,13,8,10,2,2017-11-01 04:45:08+00:00,2017-11-01 19:24:30+00:00,14.65611111111111,12.812222222222223
17669,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 04:27:34+00:00,2017-11-01 04:48:52+00:00,0.355,0.355
17672,KEEP,,3,2,1,1,2,2017-11-01 03:59:28+00:00,2017-11-03 04:37:55+00:00,48.64083333333333,47.88194444444444
17678,KEEP,,11,6,5,5,2,2017-11-01 04:18:24+00:00,2017-11-01 05:21:27+00:00,1.0508333333333333,0.43527777777777776
17686,KEEP,,3,2,1,1,2,2017-11-01 04:15:40+00:00,2017-11-01 04:45:56+00:00,0.5044444444444445,0.4802777777777778
17887,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 04:23:54+00:00,2017-11-01 05:14:25+00:00,0.8419444444444445,0.8419444444444445
17897,KEEP,,8,4,4,3,2,2017-11-01 03:58:33+00:00,2017-11-01 06:09:27+00:00,2.1816666666666666,0.6475
17900,KEEP,,8,3,5,2,2,2017-11-01 04:57:16+00:00,2017-11-01 07:43:29+00:00,2.770277777777778,1.8175
17908,KEEP,,3,2,1,1,2,2017-11-01 03:50:21+00:00,2017-11-01 05:20:01+00:00,1.4944444444444445,1.3108333333333333
17910,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 04:18:25+00:00,2017-11-01 05:08:28+00:00,0.8341666666666666,0.8341666666666666
17912,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-10-31 23:09:32+00:00,2017-11-01 05:07:52+00:00,5.972222222222222,5.972222222222222
17916,KEEP,,6,3,3,2,2,2017-11-01 04:39:00+00:00,2017-11-01 05:16:27+00:00,0.6241666666666666,0.4077777777777778
18120,KEEP,,16,9,7,7,2,2017-11-01 05:12:52+00:00,2017-11-01 09:14:00+00:00,4.018888888888889,2.200277777777778
18134,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 05:19:14+00:00,2017-11-01 05:27:26+00:00,0.13666666666666666,0.13666666666666666
18137,KEEP,,13,6,7,4,2,2017-11-01 05:22:05+00:00,2017-11-01 09:34:26+00:00,4.2058333333333335,2.7075
18159,KEEP,,12,6,6,5,2,2017-10-31 00:09:04+00:00,2017-11-01 20:56:00+00:00,44.782222222222224,26.915
18162,KEEP,,7,5,2,2,2,2017-11-01 05:14:31+00:00,2017-11-01 05:35:13+00:00,0.345,0.10805555555555556
18169,KEEP,,3,2,1,1,2,2017-11-01 05:12:17+00:00,2017-11-01 05:23:03+00:00,0.17944444444444443,0.1436111111111111
18178,KEEP,,8,5,3,2,2,2017-10-31 15:47:02+00:00,2017-11-01 05:17:00+00:00,13.499444444444444,13.054722222222223
18182,KEEP,,3,2,1,1,2,2017-11-01 05:12:38+00:00,2017-11-01 05:19:11+00:00,0.10916666666666666,0.065
18184,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 01:02:01+00:00,2017-11-01 05:15:00+00:00,4.216388888888889,4.216388888888889
18206,FLAG,large_time_gap,19,9,10,6,2,2017-10-31 06:17:16+00:00,2017-11-09 04:51:14+00:00,214.5661111111111,87.10388888888889
18209,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 05:10:10+00:00,2017-11-01 05:14:55+00:00,0.07916666666666666,0.07916666666666666
18379,KEEP,,4,2,2,1,2,2017-11-01 05:40:01+00:00,2017-11-01 06:10:01+00:00,0.5,0.33111111111111113
18392,KEEP,,13,5,8,4,2,2017-11-01 05:21:28+00:00,2017-11-01 06:17:31+00:00,0.9341666666666667,0.22777777777777777
18395,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 05:26:34+00:00,2017-11-01 05:41:54+00:00,0.25555555555555554,0.25555555555555554
18399,EXCLUDE,no_direct_customer_to_brand,4,2,2,0,2,2017-10-31 18:57:56+00:00,2017-11-01 05:39:57+00:00,10.700277777777778,10.422777777777778
18402,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 05:20:18+00:00,2017-11-01 05:38:24+00:00,0.3016666666666667,0.3016666666666667
18405,KEEP,,4,2,2,1,2,2017-11-01 05:31:56+00:00,2017-11-01 06:02:26+00:00,0.5083333333333333,0.38333333333333336
18408,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 05:28:00+00:00,2017-11-01 05:36:00+00:00,0.13333333333333333,0.13333333333333333
18411,KEEP,,8,4,4,3,2,2017-11-01 05:26:06+00:00,2017-11-01 10:01:51+00:00,4.595833333333333,3.4975
18419,KEEP,,5,3,2,2,2,2017-11-01 05:25:15+00:00,2017-11-01 06:12:13+00:00,0.7827777777777778,0.36527777777777776
18424,KEEP,,4,2,2,1,2,2017-11-01 05:03:17+00:00,2017-11-01 05:47:54+00:00,0.7436111111111111,0.44333333333333336
18679,FLAG,large_time_gap,5,3,2,2,2,2017-09-18 23:34:35+00:00,2017-11-01 05:42:14+00:00,1038.1275,978.1791666666667
18682,KEEP,,3,2,1,1,2,2017-11-01 05:46:53+00:00,2017-11-01 11:45:23+00:00,5.975,5.783333333333333
18684,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 05:41:02+00:00,2017-11-01 05:57:56+00:00,0.2816666666666667,0.2816666666666667
18687,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 05:50:48+00:00,2017-11-01 05:54:31+00:00,0.06194444444444445,0.06194444444444445
18691,KEEP,,4,2,2,1,2,2017-10-31 17:31:10+00:00,2017-11-01 05:53:25+00:00,12.370833333333334,11.94
18694,EXCLUDE,no_direct_customer_to_brand,3,1,2,0,2,2017-11-01 05:44:18+00:00,2017-11-01 05:50:28+00:00,0.10277777777777777,0.10277777777777777
18705,KEEP,,10,5,5,4,2,2017-10-30 13:47:14+00:00,2017-11-04 13:10:00+00:00,119.37944444444445,47.51861111111111
18709,KEEP,,7,3,4,2,2,2017-11-01 05:19:36+00:00,2017-11-01 16:38:38+00:00,11.317222222222222,10.204444444444444
18716,KEEP,,6,3,3,2,2,2017-11-01 05:35:30+00:00,2017-11-02 12:43:11+00:00,31.128055555555555,30.66138888888889
18725,KEEP,,6,3,3,2,2,2017-11-22 14:16:53+00:00,2017-11-22 15:42:32+00:00,1.4275,0.5019444444444444
18728,KEEP,,8,5,3,3,2,2017-11-22 15:05:29+00:00,2017-11-22 16:14:23+00:00,1.1483333333333334,0.6972222222222222
18894,EXCLUDE,no_direct_customer_to_brand,4,2,2,0,2,2017-11-01 05:53:21+00:00,2017-11-01 09:14:31+00:00,3.352777777777778,2.5175
18901,KEEP,,6,3,3,2,2,2017-10-28 09:25:31+00:00,2017-11-01 06:13:33+00:00,92.80055555555556,63.10444444444445
18904,EXCLUDE,no_direct_customer_to_brand,4,1,3,0,2,2017-11-01 05:54:03+00:00,2017-11-01 06:18:35+00:00,0.4088888888888889,0.2825
18941,FLAG,long_conversation,35,19,16,17,2,2017-10-29 12:24:27+00:00,2017-11-10 07:40:37+00:00,283.26944444444445,65.25055555555555
18945,KEEP,,20,8,12,7,2,2017-11-01 06:04:19+00:00,2017-11-03 07:04:28+00:00,49.0025,46.195
18965,KEEP,,5,2,3,1,2,2017-11-01 06:06:53+00:00,2017-11-01 06:20:51+00:00,0.23277777777777778,0.1763888888888889
18969,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 05:56:51+00:00,2017-11-01 06:07:27+00:00,0.17666666666666667,0.17666666666666667
18972,KEEP,,4,2,2,1,2,2017-11-01 05:49:04+00:00,2017-11-01 06:40:30+00:00,0.8572222222222222,0.5127777777777778
18985,KEEP,,10,5,5,3,2,2017-10-31 14:38:59+00:00,2017-11-01 06:06:00+00:00,15.450277777777778,11.937222222222223
19109,KEEP,,4,2,2,1,2,2017-11-01 06:16:59+00:00,2017-11-01 07:13:00+00:00,0.9336111111111111,0.38916666666666666
19114,KEEP,,5,3,2,2,2,2017-11-01 06:17:47+00:00,2017-11-01 06:48:29+00:00,0.5116666666666667,0.21138888888888888
19137,FLAG,long_conversation,41,22,19,16,4,2017-10-29 06:05:04+00:00,2017-11-01 12:18:53+00:00,78.23027777777777,49.79138888888889
19188,KEEP,,6,5,1,1,2,2017-11-01 06:04:20+00:00,2017-11-01 06:37:44+00:00,0.5566666666666666,0.33
19191,KEEP,,4,2,2,1,2,2017-11-01 06:01:43+00:00,2017-11-01 07:47:00+00:00,1.7547222222222223,1.0172222222222222
19195,KEEP,,4,2,2,1,2,2017-11-01 06:15:34+00:00,2017-11-01 07:05:50+00:00,0.8377777777777777,0.5880555555555556
19209,FLAG,large_time_gap,13,6,7,5,2,2017-10-27 05:15:35+00:00,2017-11-01 06:47:00+00:00,121.52361111111111,119.20916666666666
19212,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:05:06+00:00,2017-11-01 06:18:00+00:00,0.215,0.215
19214,EXCLUDE,no_direct_customer_to_brand,2,1,1,0,2,2017-11-01 06:03:16+00:00,2017-11-01 06:16:26+00:00,0.21944444444444444,0.21944444444444444
19216,EXCLUDE,no_direct_customer_to_brand,4,1,3,0,2,2017-11-01 06:05:05+00:00,2017-11-01 06:16:26+00:00,0.18916666666666668,0.1622222222222222
19428,KEEP,,7,3,4,1,2,2017-11-01 06:37:28+00:00,2017-11-01 09:53:56+00:00,3.2744444444444443,2.4794444444444443
19439,KEEP,,7,3,4,2,2,2017-10-30 10:58:57+00:00,2017-11-01 06:48:29+00:00,43.82555555555555,43.21888888888889
19444,KEEP,,5,3,2,2,2,2017-10-31 10:19:44+00:00,2017-11-01 07:57:22+00:00,21.627222222222223,19.51888888888889
19448,KEEP,,7,4,3,3,2,2017-11-01 06:19:25+00:00,2017-11-01 06:58:37+00:00,0.6533333333333333,0.3688888888888889
19455,KEEP,,10,4,6,1,2,2017-11-01 06:20:10+00:00,2017-11-01 14:22:38+00:00,8.04111111111111,6.373888888888889
19462,KEEP,,7,4,3,3,2,2017-11-01 06:32:04+00:00,2017-11-01 07:53:19+00:00,1.3541666666666667,0.3497222222222222
