customer_message_id,conversation_id,author_id,created_dt,text,parent_id,reply_gap_minutes,has_url,is_acknowledgment_like,episode_status,embedding_input
8535,8527,117498,2017-11-01 11:28:40+00:00,@AmazonHelp I have re ordered one and going to see how long this one takes and then cancel second if not here by time that one gets here,8534,134.66666666666666,False,False,KEEP,I have re ordered one and going to see how long this one takes and then cancel second if not here by time that one gets here
9119,9120,117631,2017-11-01 00:14:51+00:00,"@AmazonHelp I got it sorted out, after multiple phone calls and failed chat sessions (those were horrible btw)",9118,0.85,False,False,KEEP,"I got it sorted out, after multiple phone calls and failed chat sessions (those were horrible btw)"
9123,9129,117632,2017-11-01 07:28:02+00:00,@AmazonHelp Hello? So how do I contact someone if I can't log in?! I'm really concerned about what is happening with my acct and who has access to it!,9122,434.51666666666665,False,False,KEEP,Hello? So how do I contact someone if I can't log in?! I'm really concerned about what is happening with my acct and who has access to it!
9124,9129,117632,2017-11-01 00:16:10+00:00,@AmazonHelp That just takes me to the log in page (I can't log in as I can see from my Audible acct that my log in has been changed to a yopmail acct),9122,2.65,False,False,KEEP,That just takes me to the log in page (I can't log in as I can see from my Audible acct that my log in has been changed to a yopmail acct)
9125,9129,117632,2017-11-01 00:11:46+00:00,@AmazonHelp I'm UK based. Are the contact details the same?,9128,1.3,False,False,KEEP,I'm UK based. Are the contact details the same?
9127,9129,117632,2017-11-01 07:49:02+00:00,@AmazonHelp Thank you,9126,7.583333333333333,False,False,KEEP,Thank you
9131,9132,117633,2017-11-01 00:17:07+00:00,@AmazonHelp I appreciate the quick reply!!!,9130,5.716666666666667,False,False,KEEP,I appreciate the quick reply!!!
9134,9135,117635,2017-11-01 00:07:18+00:00,@AmazonHelp Love you,9133,0.8333333333333334,False,False,KEEP,Love you
9144,9147,117638,2017-10-31 23:45:45+00:00,"@AmazonHelp Solved, Thank You",9145,1129.2166666666667,False,False,KEEP,"Solved, Thank You"
9765,9767,117789,2017-11-01 00:32:15+00:00,"@AmazonHelp Order date 06-Oct-2017 Order # 406-8895581-1413106 Order total 3,719.00 (1 item) check out yourself",9764,4.333333333333333,False,False,KEEP,"Order date 06-Oct-2017 Order # 406-8895581-1413106 Order total 3,719.00 (1 item) check out yourself"
9766,9767,117789,2017-11-01 00:29:41+00:00,@AmazonHelp What support team are you talking about ? I called twice n they make it sound like they will graciously refund my money. But then nothing,9764,1.7666666666666666,False,False,KEEP,What support team are you talking about ? I called twice n they make it sound like they will graciously refund my money. But then nothing
9770,9767,117789,2017-11-01 00:39:33+00:00,@AmazonHelp I have had the hassle to provide my concern on the given link twice and it’s a pain. Use the details I already mentioned. I m not doing it,9769,6.55,False,False,KEEP,I have had the hassle to provide my concern on the given link twice and it’s a pain. Use the details I already mentioned. I m not doing it
9773,9767,117789,2017-11-01 02:22:16+00:00,@AmazonHelp Incredible! I shouldn’t post my details here Coz it’s public. While you can’t access it being in Amazon! Are you kidding me ?,9772,90.8,False,False,KEEP,Incredible! I shouldn’t post my details here Coz it’s public. While you can’t access it being in Amazon! Are you kidding me ?
9775,9767,117789,2017-11-01 06:13:37+00:00,"@AmazonHelp Order date 06-Oct-2017 Order # 406-8895581-1413106 Order total 3,719.00 (delete it again)",9774,203.6,False,False,KEEP,"Order date 06-Oct-2017 Order # 406-8895581-1413106 Order total 3,719.00 (delete it again)"
9780,9781,117790,2017-11-01 00:31:20+00:00,@AmazonHelp I've returned several things lately and don't want Amazon to think I'm abusing the return policy.,9779,5.8,False,False,KEEP,I've returned several things lately and don't want Amazon to think I'm abusing the return policy.
9786,9784,117791,2017-11-01 00:26:38+00:00,@AmazonHelp Haven’t received that email,9785,2.2,False,False,KEEP,Haven’t received that email
9790,9791,117793,2017-11-01 00:25:30+00:00,@AmazonHelp I already chatted with help and am still not convinced i'll get the right item because clearly the warehouse workers can't read.,9789,3.083333333333333,False,False,KEEP,I already chatted with help and am still not convinced i'll get the right item because clearly the warehouse workers can't read.
9801,9807,117791,2017-11-01 00:25:04+00:00,"@AmazonHelp I have checked there is no email from amazon, and amazon is in safe senders list.",9800,4.6,False,False,KEEP,"I have checked there is no email from amazon, and amazon is in safe senders list."
9802,9807,117791,2017-11-01 00:15:20+00:00,"@AmazonHelp Haven’t received any mail, can you please resend mail to __email__",9806,6882.816666666667,False,False,KEEP,"Haven’t received any mail, can you please resend mail to __email__"
9804,9807,117791,2017-11-01 00:37:25+00:00,@AmazonHelp I have filled the details,9803,7.866666666666666,False,False,KEEP,I have filled the details
9810,9812,117798,2017-11-01 00:12:14+00:00,@AmazonHelp Was sent this item in 6x9 size. Trying to return &amp; UPS did not show up today. I'd keep item if I could get refund for price difference. https://t.co/G1a6por32Z,9812,6.233333333333333,True,False,KEEP,Was sent this item in 6x9 size. Trying to return & UPS did not show up today. I'd keep item if I could get refund for price difference. https://t.co/G1a6por32Z
9816,9817,117800,2017-11-01 00:49:54+00:00,@AmazonHelp you it is late but It is fine I just thought it was hilarious,9815,32.9,False,False,KEEP,you it is late but It is fine I just thought it was hilarious
9955,9959,117845,2017-11-22 11:43:32+00:00,"@AmazonHelp amazon just doesn’t seem to get it together, poor customer service, warranty is a scam",9956,628.5333333333333,False,False,KEEP,"amazon just doesn’t seem to get it together, poor customer service, warranty is a scam"
9957,9959,117845,2017-11-22 01:11:59+00:00,"@AmazonHelp I was on the phone for an hour; kids fire tablet not working , warranty is a lie and your agents are rude.",9958,4.983333333333333,False,False,KEEP,"I was on the phone for an hour; kids fire tablet not working , warranty is a lie and your agents are rude."
10628,10629,117946,2017-11-01 03:19:05+00:00,@AmazonHelp why not? Does Amazon not care about children?,10627,155.48333333333332,False,False,KEEP,why not? Does Amazon not care about children?
10633,10634,117948,2017-11-01 00:48:39+00:00,@AmazonHelp I have an order that was supposed to be here on the 25th which has not arrived yet.,10632,6.65,False,False,KEEP,I have an order that was supposed to be here on the 25th which has not arrived yet.
10636,10634,117948,2017-11-01 01:05:58+00:00,"@AmazonHelp My apologies, it says now that the delivery date is October 31st. Still hasn't come though.",10635,4.733333333333333,False,False,KEEP,"My apologies, it says now that the delivery date is October 31st. Still hasn't come though."
10637,10634,117948,2017-11-01 01:03:39+00:00,"@AmazonHelp The tracking indicated as here, and then, it seemed to go back in time, saying it was not here anymore. I believe it's USPS",10635,2.4166666666666665,False,False,KEEP,"The tracking indicated as here, and then, it seemed to go back in time, saying it was not here anymore. I believe it's USPS"
10639,10634,117948,2017-11-01 01:13:29+00:00,"@AmazonHelp Thank you, I will.",10638,0.4833333333333333,False,False,KEEP,"Thank you, I will."
10640,10634,117948,2017-11-01 03:48:03+00:00,@AmazonHelp No package.,10638,155.05,False,False,KEEP,No package.
10643,10634,117948,2017-11-01 01:11:36+00:00,@AmazonHelp Does it matter that I purchased from https://t.co/iOigqL9Q9K?,10642,0.6,True,False,KEEP,Does it matter that I purchased from https://t.co/iOigqL9Q9K?
10655,10656,117953,2017-11-01 00:34:50+00:00,@AmazonHelp a previsão é dia 6 😥,10654,0.8333333333333334,False,False,KEEP,a previsão é dia 6 😥
11014,11017,118078,2017-11-01 01:02:08+00:00,@AmazonHelp I ordered almost a full week before release. Receiving it almost a full week after. That’s not Prime.,11013,5.516666666666667,False,False,KEEP,I ordered almost a full week before release. Receiving it almost a full week after. That’s not Prime.
11015,11017,118078,2017-11-01 00:49:57+00:00,"@AmazonHelp Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct?",11016,1.95,False,False,KEEP,"Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct?"
11019,11024,118079,2017-11-01 01:56:34+00:00,@AmazonHelp 2 other orders that were due to arrive today did not show up.,11018,60.0,False,False,KEEP,2 other orders that were due to arrive today did not show up.
11020,11024,118079,2017-11-01 01:56:12+00:00,"@AmazonHelp U pay for prime. You expect the befits of the membership. I ordered a package on the 25th, it still isn't here.",11018,59.63333333333333,False,False,KEEP,"U pay for prime. You expect the befits of the membership. I ordered a package on the 25th, it still isn't here."
11021,11024,118079,2017-11-01 02:00:12+00:00,@AmazonHelp The carrier doesn't sell free 2 day shipping as part of a membership. Amazon does.,11018,63.63333333333333,False,False,KEEP,The carrier doesn't sell free 2 day shipping as part of a membership. Amazon does.
11022,11024,118079,2017-11-01 01:59:33+00:00,@AmazonHelp You're customer service reps were no help in resolving the issue. They just blamed the carrier.,11018,62.98333333333333,False,False,KEEP,You're customer service reps were no help in resolving the issue. They just blamed the carrier.
11023,11024,118079,2017-11-01 01:57:06+00:00,@AmazonHelp This makes 5 consecutive orders that missed their deadline.,11018,60.53333333333333,False,False,KEEP,This makes 5 consecutive orders that missed their deadline.
11026,11024,118079,2017-11-01 02:32:16+00:00,@AmazonHelp Shows it was supposed to be delivered today by 8pm. USPS,11025,19.73333333333333,False,False,KEEP,Shows it was supposed to be delivered today by 8pm. USPS
11027,11024,118079,2017-11-01 02:34:27+00:00,"@AmazonHelp I called customer serv, they called usps and the usps rep blamed your routing. The second the usps rep was off the phone Amazon blamed usps",11025,21.916666666666668,False,False,KEEP,"I called customer serv, they called usps and the usps rep blamed your routing. The second the usps rep was off the phone Amazon blamed usps"
11029,11024,118079,2017-11-01 02:57:31+00:00,@AmazonHelp I purchased the items specifically for the wedding.,11028,2.9166666666666665,False,False,KEEP,I purchased the items specifically for the wedding.
11030,11024,118079,2017-11-01 02:57:13+00:00,"@AmazonHelp They did not. The wrinkle is, I board a plane for the U.K. In the am and these items were part of the attire for the wedding im in.",11028,2.6166666666666667,False,False,KEEP,"They did not. The wrinkle is, I board a plane for the U.K. In the am and these items were part of the attire for the wedding im in."
11038,11039,118081,2017-11-01 12:25:36+00:00,@AmazonHelp Yeah I know how to check it. There's no information still,11037,690.6,False,False,KEEP,Yeah I know how to check it. There's no information still
11048,11053,118084,2017-11-01 01:13:03+00:00,"@AmazonHelp Thanks, I called. The agent says the order has been received, but not shipped. Still anticipate a Friday delivery",11047,20.466666666666665,False,False,KEEP,"Thanks, I called. The agent says the order has been received, but not shipped. Still anticipate a Friday delivery"
11049,11053,118084,2017-11-01 00:49:34+00:00,@AmazonHelp Original promised delivery date was yesterday to this Friday.,11052,4.783333333333333,False,False,KEEP,Original promised delivery date was yesterday to this Friday.
11051,11053,118084,2017-11-01 01:26:02+00:00,@AmazonHelp Will do. Thanks,11050,1.4666666666666666,False,False,KEEP,Will do. Thanks
11059,11060,118086,2017-11-01 00:57:07+00:00,@AmazonHelp Should have been today before 8,11058,6.533333333333333,False,False,KEEP,Should have been today before 8
11063,11070,118087,2017-11-01 01:12:38+00:00,@AmazonHelp when its removed the system says it's inserted but unrecognized. When it's inserted the tablet behaves as though there's no card,11062,23.633333333333333,False,False,KEEP,when its removed the system says it's inserted but unrecognized. When it's inserted the tablet behaves as though there's no card
11064,11070,118087,2017-11-01 01:13:31+00:00,"@AmazonHelp it was doing this a few days ago and a factory reset dixednit, for two days. A hard reboot did not resolve.",11062,24.516666666666666,False,False,KEEP,"it was doing this a few days ago and a factory reset dixednit, for two days. A hard reboot did not resolve."
11065,11070,118087,2017-11-01 01:21:59+00:00,"@AmazonHelp it was doing this a few days ago and a factory reset fixed it, for two days. A hard reboot with card in or out does not resolve.",11062,32.983333333333334,False,False,KEEP,"it was doing this a few days ago and a factory reset fixed it, for two days. A hard reboot with card in or out does not resolve."
11072,11073,118088,2017-11-01 00:56:48+00:00,@AmazonHelp yes it was due today by 8pm and now its changed to tomorrow or the next couple days... but isn;t there a guarantee?,11071,7.8,False,False,KEEP,yes it was due today by 8pm and now its changed to tomorrow or the next couple days... but isn;t there a guarantee?
11075,11073,118088,2017-11-01 01:22:02+00:00,"@AmazonHelp i understand, but i am asking a general question, do you or do you not have a policy about late delivery with amazon prime?",11074,21.03333333333333,False,False,KEEP,"i understand, but i am asking a general question, do you or do you not have a policy about late delivery with amazon prime?"
11078,11079,118090,2017-11-01 00:56:37+00:00,@AmazonHelp Talked w/ cust. serv. yesterday. Just sent an email from link. Would like a straight answer abt my order.,11077,8.616666666666667,False,False,KEEP,Talked w/ cust. serv. yesterday. Just sent an email from link. Would like a straight answer abt my order.
11081,11079,118090,2017-11-01 01:15:49+00:00,"@AmazonHelp At time of order, del date was 10/29. Carrier is AMZL US.",11080,3.1,False,False,KEEP,"At time of order, del date was 10/29. Carrier is AMZL US."
11084,11085,118091,2017-11-06 01:27:24+00:00,"@AmazonHelp So much of the programming has changed on Prime. Blues Clues was free, now it's not. Still constantly having problems with my Fire Stick.",11083,7241.95,False,False,KEEP,"So much of the programming has changed on Prime. Blues Clues was free, now it's not. Still constantly having problems with my Fire Stick."
11087,11085,118091,2017-11-06 19:09:25+00:00,"@AmazonHelp Continued buffering, loss of sound and it doesn't save where I leave off in programming.",11086,1044.4833333333331,False,False,KEEP,"Continued buffering, loss of sound and it doesn't save where I leave off in programming."
11567,11572,118229,2017-11-01 01:14:49+00:00,@AmazonHelp Creo ke no voy a seguir pagando amazon premium pork en cuanto a las devoluciones deja mucho k desear,11566,1.2833333333333334,False,False,KEEP,Creo ke no voy a seguir pagando amazon premium pork en cuanto a las devoluciones deja mucho k desear
11568,11572,118229,2017-11-01 01:11:35+00:00,"@AmazonHelp Si, es correos y pedí ke viniesen a x el pakete pero me pedian ke me kedase o toda una mañana o toda una tarde en casa pero y mi trabajo??",11569,2.4833333333333334,False,False,KEEP,"Si, es correos y pedí ke viniesen a x el pakete pero me pedian ke me kedase o toda una mañana o toda una tarde en casa pero y mi trabajo??"
11570,11572,118229,2017-11-01 01:07:30+00:00,@AmazonHelp Es una devolucion,11571,346.05,False,False,KEEP,Es una devolucion
11574,11575,118230,2017-11-01 01:12:45+00:00,"@AmazonHelp enviei meu ebook para o premio Kindle às 22h de hoje. Porém, a ferramenta kdp fala q demora 72h pra publicar. Vou concorrer mesmo assim, certo?",11573,1.75,False,False,KEEP,"enviei meu ebook para o premio Kindle às 22h de hoje. Porém, a ferramenta kdp fala q demora 72h pra publicar. Vou concorrer mesmo assim, certo?"
11577,11575,118230,2017-11-01 01:33:36+00:00,@AmazonHelp beleza 😢,11576,18.666666666666668,False,False,KEEP,beleza 😢
11579,11590,118231,2017-11-01 01:09:57+00:00,@AmazonHelp Please do it fast,11578,0.6333333333333333,False,False,KEEP,Please do it fast
11584,11590,118231,2017-11-01 01:18:38+00:00,@AmazonHelp But when will this get solved,11581,0.6333333333333333,False,False,KEEP,But when will this get solved
11585,11590,118231,2017-11-03 03:07:15+00:00,@AmazonHelp Still not got any answer,11581,2989.25,False,False,KEEP,Still not got any answer
11586,11590,118231,2017-10-31 02:52:31+00:00,@AmazonHelp Not received any email,11589,1388.5166666666669,False,False,KEEP,Not received any email
11593,11594,118232,2017-11-01 16:22:23+00:00,@AmazonHelp Done that. Was told I would definitely have it by 9pm yesterday &amp; it's still not been delivered!!!!,11592,913.75,False,False,KEEP,Done that. Was told I would definitely have it by 9pm yesterday & it's still not been delivered!!!!
11602,11603,118235,2017-11-01 01:10:15+00:00,"@AmazonHelp Not in the mailbox, not on the porch, not in my house, not at the neighbors. This was a Prime order, late/lost again.",11601,3.25,False,False,KEEP,"Not in the mailbox, not on the porch, not in my house, not at the neighbors. This was a Prime order, late/lost again."
11605,11603,118235,2017-11-01 01:38:00+00:00,"@AmazonHelp Carrier: AMZL US, Tracking #: TBA516106123000",11604,10.0,False,False,KEEP,"Carrier: AMZL US, Tracking #: TBA516106123000"
11607,11603,118235,2017-11-01 02:14:27+00:00,"@AmazonHelp Once again the answer is ""We'll send again and your Prime membership means nothing and so does 2-day shipping."" This happens TOO OFTEN.",11606,26.966666666666665,False,False,KEEP,"Once again the answer is ""We'll send again and your Prime membership means nothing and so does 2-day shipping."" This happens TOO OFTEN."
11617,11619,118238,2017-11-01 00:56:29+00:00,@AmazonHelp Lol that's not my real name. But basically yeah they won't just leave it at my front door. Tomorrow's the final attempt.,11618,175.75,False,False,KEEP,Lol that's not my real name. But basically yeah they won't just leave it at my front door. Tomorrow's the final attempt.
11623,11624,117955,2017-11-01 01:50:00+00:00,@AmazonHelp Will do thank you for the help,11622,47.78333333333333,False,False,KEEP,Will do thank you for the help
11981,11982,118356,2017-11-01 02:24:08+00:00,@AmazonHelp Many times..Always got them saying well deliver it by deadline...I hate your service now,11980,67.58333333333333,False,False,KEEP,Many times..Always got them saying well deliver it by deadline...I hate your service now
11984,11982,118356,2017-11-01 03:01:38+00:00,@AmazonHelp It's point less to actually fill this form.Since you always give me those replies with I'll personally follow up and stuff..,11983,4.7,False,False,KEEP,It's point less to actually fill this form.Since you always give me those replies with I'll personally follow up and stuff..
12494,12496,118498,2017-11-01 01:45:07+00:00,@AmazonHelp I already emailed y’all.,12493,1.65,False,False,KEEP,I already emailed y’all.
12495,12496,118498,2017-11-01 01:44:17+00:00,@AmazonHelp Is that a joke amazon! I CANT LOG IN TO CONTACT YOU BECAUSE THEY CHANGED MY EMAIL AND PASSWORD,12493,0.8166666666666667,False,False,KEEP,Is that a joke amazon! I CANT LOG IN TO CONTACT YOU BECAUSE THEY CHANGED MY EMAIL AND PASSWORD
12498,12496,118498,2017-11-01 02:06:55+00:00,@AmazonHelp Is that a 24 hr line,12497,0.9166666666666666,False,False,KEEP,Is that a 24 hr line
12504,12505,118501,2017-11-01 02:18:33+00:00,@AmazonHelp Nah. Just answer my question please.,12503,38.75,False,False,KEEP,Nah. Just answer my question please.
12514,12549,118505,2017-11-01 04:03:15+00:00,"@AmazonHelp Uff, I am continuously trying to tell you that I have already replied and a 24 hr tat for receiving call was given which​ U have failed on",12513,152.46666666666667,False,False,KEEP,"Uff, I am continuously trying to tell you that I have already replied and a 24 hr tat for receiving call was given which​ U have failed on"
12515,12549,118505,2017-11-01 01:23:50+00:00,@AmazonHelp 24 hrs tat was given on written mail on 29th Oct to receive a call but no response since last 60 hrs.Hence we say quality of Amazon has gone,12520,802.8333333333334,False,False,KEEP,24 hrs tat was given on written mail on 29th Oct to receive a call but no response since last 60 hrs.Hence we say quality of Amazon has gone
12517,12549,118505,2017-11-01 04:31:29+00:00,@AmazonHelp Rather than wasting time here can you please check with your team &amp; confirm whether they have responded. Use basic communication skills Sir,12516,2.0166666666666666,False,False,KEEP,Rather than wasting time here can you please check with your team & confirm whether they have responded. Use basic communication skills Sir
12519,12549,118505,2017-11-01 08:04:29+00:00,@AmazonHelp Ur customer care is disconnecting my call by saying that we would not be able to give you any further I sight over this issue.Please explain,12518,206.86666666666667,False,False,KEEP,Ur customer care is disconnecting my call by saying that we would not be able to give you any further I sight over this issue.Please explain
12521,12549,118505,2017-11-01 08:05:21+00:00,@AmazonHelp Ur customer care is disconnecting my call by saying that we would not be able to give you any further I sight over this issue.Please explain,12520,1204.35,False,False,KEEP,Ur customer care is disconnecting my call by saying that we would not be able to give you any further I sight over this issue.Please explain
12522,12549,118505,2017-10-31 11:46:33+00:00,"@AmazonHelp I have replied Sir, try and understand the gratitude of this event. You are exposing yourself in bad light",12523,78.61666666666666,False,False,KEEP,"I have replied Sir, try and understand the gratitude of this event. You are exposing yourself in bad light"
12524,12549,118505,2017-10-31 10:00:36+00:00,@AmazonHelp I have checked all my mails and had received your last mail on 29th stating you will receive an update in next 24 hrs. No revert received,12526,132.6,False,False,KEEP,I have checked all my mails and had received your last mail on 29th stating you will receive an update in next 24 hrs. No revert received
12527,12549,118505,2017-10-31 07:18:52+00:00,"@AmazonHelp I have replied to it many and still have not received any response, sending you a legal notification for closing this fraud business",12528,221.4333333333333,False,False,KEEP,"I have replied to it many and still have not received any response, sending you a legal notification for closing this fraud business"
12529,12549,118505,2017-10-31 03:12:36+00:00,"@AmazonHelp Nobody has called till now, why are you sending fake replies",12530,1160.15,False,False,KEEP,"Nobody has called till now, why are you sending fake replies"
12531,12549,118505,2017-10-30 07:36:09+00:00,@AmazonHelp Please reply with necessary resolution...,12533,1587.15,False,False,KEEP,Please reply with necessary resolution...
12536,12549,118506,2017-10-29 04:46:33+00:00,@AmazonHelp @118505 You people cheaters mentally harass innocent customers you be pulled to cyber crime cell trying to get bank details blocking cod,12537,1.55,False,False,KEEP,@118505 You people cheaters mentally harass innocent customers you be pulled to cyber crime cell trying to get bank details blocking cod
12538,12549,118505,2017-10-29 04:36:53+00:00,@AmazonHelp I have replied dozen of times first check then reply. So silly,12539,0.8833333333333333,False,False,KEEP,I have replied dozen of times first check then reply. So silly
12540,12549,118505,2017-10-29 04:22:08+00:00,@AmazonHelp Message from Rahul from Social Media team. Upon checking your order I see that issue is being handled by Executive Customer Relations team.,12542,23.2,False,False,KEEP,Message from Rahul from Social Media team. Upon checking your order I see that issue is being handled by Executive Customer Relations team.
12543,12549,118505,2017-10-29 04:25:55+00:00,@AmazonHelp Nobody is helping need to file case against you,12542,26.98333333333333,False,False,KEEP,Nobody is helping need to file case against you
12544,12549,118505,2017-10-29 03:45:30+00:00,@AmazonHelp Can you please update over this quickly,12546,584.0666666666667,False,False,KEEP,Can you please update over this quickly
13130,13165,118701,2017-11-01 02:23:06+00:00,@AmazonHelp I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,13129,24.65,False,False,KEEP,I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.
13131,13165,118701,2017-11-01 02:24:06+00:00,"@AmazonHelp so far, I only keep getting hollow assurances that I will not face this issue again. Don't need assurances, need the product i ordered!",13129,25.65,False,False,KEEP,"so far, I only keep getting hollow assurances that I will not face this issue again. Don't need assurances, need the product i ordered!"
13132,13165,118701,2017-11-01 01:47:25+00:00,@AmazonHelp I have. And I have spoken to customer care again on chat.,13151,1.2333333333333334,False,False,KEEP,I have. And I have spoken to customer care again on chat.
13135,13165,118701,2017-11-01 02:52:46+00:00,@AmazonHelp 6 different emails about the same order and none actually resolve the issue. You should be quite ashamed.,13134,8.266666666666667,False,False,KEEP,6 different emails about the same order and none actually resolve the issue. You should be quite ashamed.
13137,13165,118701,2017-11-01 03:14:26+00:00,"@AmazonHelp have already taken multiple surveys, and responded on email, twitter, chat and phone. order cancelled. No action from you guys!",13136,3.433333333333333,False,False,KEEP,"have already taken multiple surveys, and responded on email, twitter, chat and phone. order cancelled. No action from you guys!"
13138,13165,118701,2017-11-01 03:12:39+00:00,@AmazonHelp the last email i got was the transcript of the last chat that i requested.. you want me to reply to that??,13136,1.65,False,False,KEEP,the last email i got was the transcript of the last chat that i requested.. you want me to reply to that??
13140,13165,118701,2017-11-01 03:20:10+00:00,@AmazonHelp For the third time. I HAVE NO RECENT E-MAIL FROM YOUR SOCIAL MEDIA TEAM.,13139,1.7,False,False,KEEP,For the third time. I HAVE NO RECENT E-MAIL FROM YOUR SOCIAL MEDIA TEAM.
13142,13165,118701,2017-11-01 03:34:44+00:00,"@AmazonHelp Submitted, for the third time for the same issue.",13141,4.266666666666667,False,False,KEEP,"Submitted, for the third time for the same issue."
13144,13165,118701,2017-11-01 05:19:11+00:00,@AmazonHelp Sorry to have to say this. But you all are idiots. Once more email completely ignoring my query and giving template reply,13143,98.18333333333334,False,False,KEEP,Sorry to have to say this. But you all are idiots. Once more email completely ignoring my query and giving template reply
13146,13165,118701,2017-11-01 05:29:12+00:00,@AmazonHelp Can someone please call me. I have responded to multiple emails and surveys now without my question being addressed. This is very annoying.,13145,2.2,False,False,KEEP,Can someone please call me. I have responded to multiple emails and surveys now without my question being addressed. This is very annoying.
13148,13165,118701,2017-11-01 06:17:53+00:00,@AmazonHelp I have written back. expecting a call urgently.,13147,31.883333333333333,False,False,KEEP,I have written back. expecting a call urgently.
13149,13165,118701,2017-11-01 06:14:52+00:00,@AmazonHelp asm mentioned before. You all are just idiots.,13147,28.866666666666667,False,False,KEEP,asm mentioned before. You all are just idiots.
13152,13165,118701,2017-11-01 01:36:51+00:00,@AmazonHelp Thanks. I wish the same degree of concern were shown about my complaint though.,13153,385.85,False,False,KEEP,Thanks. I wish the same degree of concern were shown about my complaint though.
13154,13165,118701,2017-10-31 18:44:35+00:00,@AmazonHelp May i just add that realising NO ACTION HAS BEEN TAKEN on my complaint is not much fun. Worst customer care EVER ! https://t.co/bHOHPNnZFA,13156,13077.15,True,False,KEEP,May i just add that realising NO ACTION HAS BEEN TAKEN on my complaint is not much fun. Worst customer care EVER ! https://t.co/bHOHPNnZFA
13157,13165,118701,2017-10-22 16:27:34+00:00,@AmazonHelp I have asked the customer care exec on phone to cancel the order. Don't want to waste any more of my time on this.,13158,1.5666666666666669,False,False,KEEP,I have asked the customer care exec on phone to cancel the order. Don't want to waste any more of my time on this.
13159,13165,118701,2017-10-22 16:05:38+00:00,@AmazonHelp I am now cancelling this order because your delivery service just sucks despite prime membership. Switching to @118702 for future.,13161,69.73333333333333,False,False,KEEP,I am now cancelling this order because your delivery service just sucks despite prime membership. Switching to @118702 for future.
13162,13165,118701,2017-10-22 14:45:16+00:00,@AmazonHelp This has been the most frustrating and useless customer service ever.,13163,0.8833333333333333,False,False,KEEP,This has been the most frustrating and useless customer service ever.
13164,13165,118701,2017-10-22 14:38:36+00:00,"@AmazonHelp After getting a confirmation that it will be delivered post 7 pm, i have got an email at 1:30 in the afternoon that i was not available !",13165,356.6,False,False,KEEP,"After getting a confirmation that it will be delivered post 7 pm, i have got an email at 1:30 in the afternoon that i was not available !"
13169,13170,118704,2017-11-01 01:55:50+00:00,@AmazonHelp Yes. I did reach out to amazon CS via the site &amp; I’m suppose to get my package tomorrow. 2nd time in the past 2 weeks this has happened.,13168,1.8333333333333333,False,False,KEEP,Yes. I did reach out to amazon CS via the site & I’m suppose to get my package tomorrow. 2nd time in the past 2 weeks this has happened.
13172,13173,118705,2017-11-01 01:59:11+00:00,"@AmazonHelp Not your fault. It's the stupid @118706 (great that u responded, notice they didn't). They're always giving me my neighbor's mail too. Thanks",13171,5.183333333333334,False,False,KEEP,"Not your fault. It's the stupid @118706 (great that u responded, notice they didn't). They're always giving me my neighbor's mail too. Thanks"
13175,13177,118707,2017-11-01 01:51:28+00:00,@AmazonHelp É o livro Os arquivos secretos do homem morcego. Simplesmente magnífico,13176,5.3,False,False,KEEP,É o livro Os arquivos secretos do homem morcego. Simplesmente magnífico
13179,13180,118708,2017-11-01 01:53:41+00:00,"@AmazonHelp yes spoke w/ customer service, still canceling my prime though since it does literally nothing apparently",13178,1.15,False,False,KEEP,"yes spoke w/ customer service, still canceling my prime though since it does literally nothing apparently"
13183,13186,118709,2017-11-01 01:18:43+00:00,"@AmazonHelp Yes, butvthey lied. Told me carrier and said they would contact and call me back. The never called. I hsdvto make 2 additional calls",13184,541.2833333333333,False,False,KEEP,"Yes, butvthey lied. Told me carrier and said they would contact and call me back. The never called. I hsdvto make 2 additional calls"
13188,13189,118710,2017-11-01 01:52:12+00:00,"@AmazonHelp Thanks, did you receive my other tweet regarding a VAT receipt?",13187,2.7333333333333334,False,False,KEEP,"Thanks, did you receive my other tweet regarding a VAT receipt?"
13458,13460,118798,2017-12-01 06:18:35+00:00,@AmazonHelp Schnippig ist sie auch noch? Wird ja immer interessanter 😅,13459,3.033333333333333,False,False,KEEP,Schnippig ist sie auch noch? Wird ja immer interessanter 😅
13562,13563,118828,2017-11-01 02:20:00+00:00,@AmazonHelp Ok. Thank you!,13561,10.35,False,False,KEEP,Ok. Thank you!
13864,13897,118918,2017-11-01 06:48:01+00:00,@AmazonHelp nice game ha. first fool the customer then extend the issue until warranty expires and then you are free. cheating enterprises amazon,13863,263.9166666666667,False,False,KEEP,nice game ha. first fool the customer then extend the issue until warranty expires and then you are free. cheating enterprises amazon
13865,13897,118918,2017-11-01 06:46:39+00:00,@AmazonHelp you have wasted one month by bullsh****g me. now i am being told itvis out of warranty. issue is reported yo @79087 under warranty.,13863,262.55,False,False,KEEP,you have wasted one month by bullsh****g me. now i am being told itvis out of warranty. issue is reported yo @79087 under warranty.
