cluster_id,customer_message_id,conversation_id,probability,outlier_score,text
44,1499885,1499886,0.923231643254597,0.076768356745403,@AmazonHelp And it's the German marketplace I'm inquiring about FYI
44,318884,318885,0.573551855348058,0.4264481446519421,"@AmazonHelp Seriously though, you're having quite serious network problems around Germany, don't you?"
44,54418,54414,0.8423747933925222,0.1576252066074778,@AmazonHelp Er schickt eine Mail wie das mit dem Prime gratis verlängern läuft oder so. Ich konnte sein deutsch nicht so richtig verstehen 😅
44,95342,95301,0.566640811386352,0.4333591886136479,@AmazonHelp An I hope you can have the service in Germany as serious and reliable as you have in other countries. Thanks!
44,1262350,1262351,1.0,0.0,@AmazonHelp on the german site
44,1761041,1761043,0.7134649235131391,0.2865350764868609,@AmazonHelp ASIN: B003CXOB1G nach Berlin https://t.co/NAwepSTgaA
45,2971950,2971955,1.0,0.0,@AmazonHelp Okay thank you.
45,1385714,1385709,1.0,0.0,@AmazonHelp Alright. Thank you TP.
45,510382,510383,1.0,0.0,@AmazonHelp Okay thank you.
45,262567,262569,1.0,0.0,"@AmazonHelp Ok, thank you"
45,2115556,2115560,1.0,0.0,"@AmazonHelp Ok, thank you"
45,1373688,1373691,1.0,0.0,@AmazonHelp Alright thank you.
45,444326,444334,1.0,0.0,@AmazonHelp Okay. Thank you
45,2292123,2292124,1.0,0.0,@AmazonHelp ok thank you.
46,668472,214365,1.0,0.0,"@AmazonHelp guys it is so sad that still the return pickup is not done for more than 20 days since scheduled?? isn't there anyone at @115850 who listens please please @115851 , contacted numberous times to customer suppo"
46,1137726,1137727,1.0,0.0,@AmazonHelp Just got a msg that pickup has been rescheduled for tomorrow. Will get back to you for any help if required Thank You.
46,182604,182606,1.0,0.0,"@AmazonHelp Have done so. The return pickup is scheduled for next Tue as that is the earliest available time slot.,sfter which I have to reorder! #fail"
46,180121,180139,1.0,0.0,"@AmazonHelp I received a mail yesterday that pickup will be done but till now nothing happened. I'm tired of chasing customer care, please help."
46,898727,898764,1.0,0.0,@AmazonHelp Pickup has been successfully done. Please check and process REFUND asap.
46,879183,879177,1.0,0.0,"@AmazonHelp Hi team , called customer support and rescheduled the pickup tomorrow."
46,1665827,1665830,1.0,0.0,@AmazonHelp Hi I had place a request for a pick up for an item that had to be returned. They cancelled the pickup without notifying at the last minute
46,180346,180354,1.0,0.0,@AmazonHelp I want the pickup to be done today I can't wait for Tom u have the invoice with u with IMEI no so show them
47,1676625,1676621,1.0,0.0,@AmazonHelp I m not sure product will be delivered today or not. Let see what is going to happen your agent will come with same old story or new story
47,422007,422005,1.0,0.0,@AmazonHelp Am i getting my product delivered today?
47,1545460,1545457,1.0,0.0,@AmazonHelp Well. Then you are kindly requested to expedite the process and arrange to get the product delivered as early as possible!
47,2281453,2281456,1.0,0.0,"@AmazonHelp I have DM my query, please make sure the products get delivered on time by 9-10 am morning tomorrow 😊."
47,130848,130869,1.0,0.0,"@AmazonHelp Is there any status of my product, it's now more than 72 hours"
47,1043693,1043727,1.0,0.0,@AmazonHelp @115821 @115850 Since Sunday you are working on this. Haven't you got update yet. When will I get my product. How much should I wait
47,1786140,1786141,0.984864507696918,0.015135492303082,@AmazonHelp Already done! The pick up is tomorrow. I hope the right product is delivered this time. Kindly do it asap @115850
47,1043654,1043727,1.0,0.0,@AmazonHelp @115821 @115850 Can you tell me if I can expect delivery of my product today?
48,2594324,2594326,1.0,0.0,"@AmazonHelp Solicite mi producto el dia de ayer para entrega garantizada el dia de hoy segun su app, hable a servicio a clientes a las 5 y me dijeron que estaba en camino, y hace un momento aparecio en la app que la entr"
48,293780,293781,1.0,0.0,"@AmazonHelp Nope, app says will be delivered tomorrow but is delayed and to follow instructions on attempted delivery notice- which I didn't get"
48,2590348,2590351,1.0,0.0,"@AmazonHelp It's ok I'll wait till tomorrow. I'd be more concerned about the app showing an item ""arriving"" in the past while it has not shipped yet 😂"
48,2795297,2795298,1.0,0.0,"@AmazonHelp Only by checking the app myself, three separate parcels now late that said they would be here Monday / Tuesday 😔😔"
48,1537520,1537521,1.0,0.0,@AmazonHelp supposed to be delivered today and now app is saying won’t be here until Wednesday possibly. On line with CS
48,2724466,2724464,1.0,0.0,"@AmazonHelp This is what is says on my app, I have been told by customer service that it will not be delivered today x"
48,657882,657872,1.0,0.0,@AmazonHelp You tweeted it above. If it hasn’t arrived by 1200 today (and the status on my app hasn’t changed from yesterday) I need to arrange to pick it up myself.
48,1069884,1069885,1.0,0.0,"@AmazonHelp Yes, I've received 2 updates from the app since, both with conflicting information and indicating the delivery won't be tomorrow as promised"
49,643812,643818,1.0,0.0,@AmazonHelp Nothing is there Stop fooling us You should response
49,1729707,1729701,1.0,0.0,"@AmazonHelp Why are you here. To mislead the people, or make the people fool."
49,1357637,1357655,1.0,0.0,@AmazonHelp Don't you guys get tired of spreading the same lie again n again
49,707335,707336,1.0,0.0,@AmazonHelp That's a bold face lie.
49,1014783,1014703,1.0,0.0,@AmazonHelp Lie is your habbit
49,1487716,1487710,1.0,0.0,"@AmazonHelp Why are you making my fool, nothing is there. i think i should file a complaint against you guys for making my fool"
49,313847,313842,1.0,0.0,@AmazonHelp Lies lies lies - why lie to people? Do you think we are stupid?
49,2379754,2379755,1.0,0.0,"@AmazonHelp Talking to someone about it now, but honestly brazen lies are noooooooot a good look. https://t.co/dkFC9WfnK2"
50,2349516,2349509,0.7420557436878629,0.2579442563121371,@AmazonHelp I've filled the form. Now sort out my problem asap.
50,1585032,994246,0.7164127010847905,0.2835872989152095,@AmazonHelp I have already filled the form. It hasn't helped me much.
50,63935,63826,0.6868672852609828,0.3131327147390171,@AmazonHelp i am ok with the information have filled the form please call asap now and solve this matter
50,758938,758939,0.7160720365147465,0.2839279634852535,"@AmazonHelp I am messaging you the details,see if you care enough as you say .I am sick of filling these forms"
50,182863,182873,0.7056718341015995,0.2943281658984004,@AmazonHelp No no more forms please thanks I have had enough disappointment thanks
50,227880,227867,0.8056695678431334,0.1943304321568666,@AmazonHelp I already filled this form number of time but no reply and I did it Just now also so pls cal and solve this matter it's been high time
50,1137391,1137399,0.7072331640789115,0.2927668359210885,@AmazonHelp This form I have submitted yesterday. Can you plz check. Why can't you handle the problem directly why should I fill a form
50,140909,137096,0.6679969294486983,0.3320030705513017,@AmazonHelp Filled the form again wid details please contact me at earliest directly
51,301037,301042,1.0,0.0,@AmazonHelp I have filled it out again
51,126792,126799,1.0,0.0,@AmazonHelp Filled.... Plzzzzz check
51,65791,65795,0.6816541332811435,0.3183458667188564,@AmazonHelp Have filled it again. Please check.
51,1143385,1143373,0.7330389564378749,0.2669610435621252,@AmazonHelp I have filled up again . Hoping for quick result
51,1034711,1034704,1.0,0.0,@AmazonHelp filled it .. please check
51,711114,711112,1.0,0.0,@AmazonHelp Ok I have filled it out
51,307192,307211,1.0,0.0,"@AmazonHelp Ok, I filled it out."
51,2568069,2568075,1.0,0.0,@AmazonHelp I have filled it
52,2781844,2781845,1.0,0.0,@AmazonHelp Super merci de l'info
52,294774,294771,1.0,0.0,@AmazonHelp Ok thanks for the information 👍
52,318644,318645,1.0,0.0,@AmazonHelp OK thanks for the information.
52,61009,35857,1.0,0.0,"@AmazonHelp Así es, gracias por la información."
52,1594614,1594612,1.0,0.0,"@AmazonHelp Achso, danke für die Info!"
52,2126702,2126703,1.0,0.0,@AmazonHelp Muchas gracias por la información y pronta respuesta.
52,244167,244165,1.0,0.0,@AmazonHelp Thanks for informing
52,2698979,2698977,1.0,0.0,@AmazonHelp Gracias por la información
53,180863,180868,1.0,0.0,@AmazonHelp No error message- just a completely blank page.
53,645,646,1.0,0.0,@AmazonHelp That page is useless - doesn’t allow me to state it hasn’t been delivered; only tells me it has! How can you sort this out?
53,2907802,2907804,1.0,0.0,@AmazonHelp says no page found 🤔
53,2113573,2113580,1.0,0.0,"@AmazonHelp Ha, yeah, that page doesn't work."
53,1715677,1715678,1.0,0.0,@AmazonHelp I get a blank page. Super helpful. 👍🏼
53,984198,984199,1.0,0.0,"@AmazonHelp Hi, I don't want to return it - I want to read it! I think the problem here is it's a 2-page spread, but lack of zoom is a basic problem."
53,374537,374538,1.0,0.0,"@AmazonHelp it just never showed and then the page changed to ""if not by wed then..."" after we canx plans for the nite."
53,1573518,1573511,1.0,0.0,@AmazonHelp That page doesn't have those items listed.
54,2781887,2781889,1.0,0.0,@AmazonHelp It's called Link
54,197637,197649,1.0,0.0,@AmazonHelp Where is the link????????????
54,1007017,1007015,1.0,0.0,@AmazonHelp Where is the link ?
54,914801,914802,1.0,0.0,@AmazonHelp What use is that link precisely?
54,956252,956254,1.0,0.0,@AmazonHelp What link ?
54,25843,25839,1.0,0.0,"@AmazonHelp I'm not sure I know what link you mean, I can't seem to find one!"
54,1762297,1762293,1.0,0.0,@AmazonHelp ok thanks. What is FR? Where can I find the link?
54,2509237,2509234,1.0,0.0,"@AmazonHelp ""with the link provided by SP"" - What is 'SP'?"
55,126794,126799,0.9757873263363313,0.0242126736636687,@AmazonHelp The provided link didn't help me
55,1279202,1279203,1.0,0.0,"@AmazonHelp Yes, but when I follow that link, there are no links to subtopics on my left sidebar. We’ve just replicated the problem, one tier down"
55,1427889,1427893,0.964048713314386,0.0359512866856138,@AmazonHelp That link is not working for me
55,676939,676940,1.0,0.0,@AmazonHelp I am not able to open this link.
55,629610,629612,1.0,0.0,@AmazonHelp none of link provided is working....
55,1774580,1774581,0.9493795534465792,0.0506204465534206,@AmazonHelp Nothing of the link provided helps
55,439685,348045,0.8444909637571465,0.1555090362428535,@AmazonHelp No such link is shared.
55,1272927,1272924,0.7878727561778971,0.2121272438221028,@AmazonHelp That link is not helping.
56,210491,210519,1.0,0.0,"@AmazonHelp Please send me link,we don't get link from your side,please provide us and worl fast"
56,644026,474336,1.0,0.0,@AmazonHelp Provide me the link here
56,1744048,1744042,1.0,0.0,@AmazonHelp please share link again.
56,81048,81054,1.0,0.0,@AmazonHelp Plz send me the link
56,2652385,2652371,1.0,0.0,"@AmazonHelp Filled the link out, thanks."
56,2290046,2116190,1.0,0.0,@AmazonHelp Send me the link again
56,2884928,2884931,1.0,0.0,@AmazonHelp That already filled in that link.
56,737151,737147,1.0,0.0,@AmazonHelp Send the link again I will update details
57,929178,929179,1.0,0.0,@AmazonHelp I have shared my detail here as your link is not working. Please share delivery proof ASAP.
57,965075,964970,1.0,0.0,@AmazonHelp Please send me the link 1nce again where I had shared my details.
57,424073,424069,1.0,0.0,@AmazonHelp Yes I have shared the details on the link shared. I can share everything here as well point by point if you want
57,834806,834803,1.0,0.0,@AmazonHelp Already shared the details on the link
57,1212691,1212686,1.0,0.0,@AmazonHelp I have already provided my details on the given link
57,1973381,1973387,1.0,0.0,@AmazonHelp I have already sent the details on the link about 2 minutes ago
57,1608658,1608663,1.0,0.0,@AmazonHelp Shared the details at given link.please check
57,613992,613993,1.0,0.0,@AmazonHelp I am send details in above link
58,21468,19137,1.0,0.1948811636980644,@AmazonHelp Allready mention all information
58,1125348,1125345,1.0,0.2221973426193913,@AmazonHelp Already Shared The Details....
58,2291137,2291135,1.0,0.0,@AmazonHelp I have send the details....
58,236618,236614,1.0,0.1475926296422353,@AmazonHelp I have shard the details
58,2670728,2670731,1.0,0.1907741369321584,@AmazonHelp Sent the details..
58,1128078,1128064,1.0,0.369028801228131,@AmazonHelp Already provided the details...
58,604993,604995,1.0,0.2565767196827039,@AmazonHelp I HAVE ALREADY DROPPED THE DETAILS...
58,969111,969120,1.0,0.0,@AmazonHelp I Share All My Details
59,595700,595701,1.0,0.3473582867417372,@AmazonHelp Ty ily i got it https://t.co/7p36VzAWD6
59,2290532,2290538,1.0,0.4185366008939084,@AmazonHelp I don't know. This is all I have. https://t.co/V0E2r2fnix
59,420257,420255,1.0,0.4184822585571363,@AmazonHelp I never got it !! https://t.co/dENOyNcGBr
59,440256,440270,1.0,0.3359519257371495,@AmazonHelp 1/3 @115850 https://t.co/GQvLJEXGDS
59,570096,570099,1.0,0.4032229005060588,@AmazonHelp This is all I’m told https://t.co/5CJLvJc9xz
59,598031,598027,1.0,0.1628619206226928,@AmazonHelp https://t.co/k2I3flOM44 and https://t.co/P1T8oXnM1t
59,1234062,1234063,1.0,0.2989456986434581,@AmazonHelp All i get is this.... https://t.co/AAFVuNKYG1
59,450685,450687,1.0,0.4274079295276076,@AmazonHelp que es esto? https://t.co/CBHhiELFKD
60,1264483,1264450,0.725732167626146,0.274267832373854,@AmazonHelp I have replied more than 3 times first read the screen shots and than say anything https://t.co/L6x2sTefn2
60,353599,353605,0.8259562860555373,0.1740437139444627,@AmazonHelp I had submit the info which was being ask on that link here is the screenshot https://t.co/z2e18354Ke
60,25931,25935,0.8665904453391556,0.1334095546608443,@AmazonHelp Screenshot wurde vor 10 Minuten gemacht :) Danke für die schnelle Rückmeldung.
60,561637,561642,0.9320939122035002,0.0679060877964997,@AmazonHelp Please check the screenshot attached
60,1729621,1729623,0.6284444188464257,0.3715555811535743,@AmazonHelp Attached the screenshot of the error. This is occuring since last 4 days https://t.co/x6s6Y1BHHN
60,490417,490418,0.6712457149770183,0.3287542850229816,@AmazonHelp That means you have not seen the attached image properly. Please have a look
60,1727533,1727534,0.7468575856006174,0.2531424143993825,@AmazonHelp screenshot of what exactly..??
60,2761263,2761264,0.9225956256471216,0.0774043743528783,@AmazonHelp Not working for me. I hope this screenshot will clear your doubt. Thanks. https://t.co/8gUwwpa7KF
61,277253,277260,1.0,0.0,@AmazonHelp Managed to get through to someone who is on the case 👌🏼
61,946617,946601,1.0,0.0,"@AmazonHelp its more than 1 month to raise on this , but my case is pending till now no resolving this.my case id is Case ID4061451452 , 4088488792, 4058506922. these case was pending for last 3 months,"
61,619112,619114,1.0,0.0,@AmazonHelp Wat more details ur support team is already aware of this pending case
61,984193,984195,1.0,0.0,@AmazonHelp there is no option for such a case ..please help
61,991749,991747,1.0,0.0,@AmazonHelp Ok we shall wait. FYI CASE ID 4059776082
61,832737,832695,1.0,0.0,@AmazonHelp Can u people can contact via phone to resolve the case .
61,421249,421244,1.0,0.0,@AmazonHelp Hello it`s been 6 days since I provided the details about the case. May I know the status.
61,979564,979566,1.0,0.0,@AmazonHelp You can resolve the case through Twitter or can call me right now. Order 402-2481615-3290702
62,1772321,1772324,1.0,0.0,"@AmazonHelp I mean, it's pretty simple. You give me a guaranteed delivery date, and AMZL gets it here by that date maybe 50% of the time, at best. So what am I paying for? It's just not worth it anymore. Not worth my fru"
62,2308109,2308110,1.0,0.0,@AmazonHelp but I paid extra for one day delivery!
62,493491,493493,1.0,0.0,@AmazonHelp I pay for your prime service and I was supposed to receive a makeup vanity today. My boyfriend even took the day off work to make sure he was home for the delivery and it was not delivered today.
62,1443123,1443124,1.0,0.0,"@AmazonHelp Oh I plan to, especially since I paid the extra shipping for the package arrival."
62,1398055,1398053,1.0,0.0,"@AmazonHelp I can understand that, the point of the matter is i pay for a service where I get next day delivery, and if I don't get it today then what am I even paying for"
62,2756027,2756028,1.0,0.0,"@AmazonHelp I paid $5.99 to have same day , it said it was delivered yet nothing is here."
62,1459765,1459768,1.0,0.0,@AmazonHelp Losing faith on ever getting this delivery. It's not like you've got over £500 of my money or anything though. Oh wait...
62,1776901,1776903,1.0,0.0,@AmazonHelp I paid for it to be delivered today
63,1202812,1202816,0.6506004568791375,0.3493995431208626,@AmazonHelp Is there anything else I can do?
63,1072168,1072161,0.691534825583553,0.308465174416447,@AmazonHelp What to do?
63,284032,284038,0.691534825583553,0.308465174416447,@AmazonHelp vendedor externo. o que eu devo fazer?
63,388431,388429,0.691534825583553,0.308465174416447,@AmazonHelp Ok so what do I need to do?
63,371422,371423,0.691534825583553,0.308465174416447,@AmazonHelp What can I do
63,2757409,2757410,0.524641006133835,0.475358993866165,@AmazonHelp Is there anything that can be done?
63,1492770,1489455,0.691534825583553,0.308465174416447,@AmazonHelp Was soll ich auf der Seite Machen?
63,1137408,1137399,0.691534825583553,0.308465174416447,@AmazonHelp So what am I supposed to do
64,51576,51574,1.0,0.0,@AmazonHelp Done- complaint sent.
64,231861,231857,1.0,0.0,@AmazonHelp Any Progress regarding my complaint
64,223871,223866,1.0,0.0,@AmazonHelp I have already registered my complaint. Please take some action.
64,517553,517559,1.0,0.0,@AmazonHelp I need someone that will actually resolve the issue instead of just doing the bare minimum. I’m not sure if I should just dispute the charges with @116988 or file a complaint with the @118156
64,1592443,1592451,1.0,0.0,@AmazonHelp what happ sir about me complaint.because already more than 1 month.iam waiting for this
64,1053455,1053461,1.0,0.0,"@AmazonHelp Hi, been on this 3 times. I would like to escalate my complaint to someone who has authority please."
64,900371,900382,1.0,0.0,@AmazonHelp Thats a standard reply and i am not satisfied with the same and would like to file a complaint to escalate further
64,1645637,1645617,1.0,0.0,@AmazonHelp Necesito que tomen mi reclamo y lo resuelvan.
65,1220819,1220821,1.0,0.0,@AmazonHelp Successs!!! Somehow it Works now!! Thanks 😩🙏🏼🙌🏽
65,1445336,1445337,1.0,0.0,@AmazonHelp Thanks. Yes did this and now works fine xx
65,492190,492191,1.0,0.0,@AmazonHelp It worked thanks 👍🏾
65,246354,246344,0.9001326462658741,0.0998673537341259,"@AmazonHelp Yes it's working fine, thanks!"
65,644736,644734,0.9092030714469572,0.0907969285530428,"@AmazonHelp Yes, other commands are working fine"
65,1160653,1160651,1.0,0.0,"@AmazonHelp Yes, it worked, and why necessary???"
65,1499747,1499751,0.9001326462658741,0.0998673537341259,@AmazonHelp Thanks ... it works
65,2119350,2119354,0.970759182288994,0.0292408177110059,@AmazonHelp It worked now miraculously.... 👍
66,836882,836876,1.0,0.0,@AmazonHelp I haven't yet received any update on my complain. Worse part is that I can't hear anything on those earphones.
66,313241,313242,0.8211937369784306,0.1788062630215693,@AmazonHelp Les écouteurs oui le reste non
66,1473290,1473294,1.0,0.0,@AmazonHelp Yes. I had headphones that were supposed to come today but didn’t and I wanna listen to music
66,607291,607297,1.0,0.0,@AmazonHelp Ok thanks ! But these are earphones so does it mean same policy apply for these as well
66,313255,313256,1.0,0.0,"@AmazonHelp Certains oui d'autre non. Les écouteurs sont notés comme"" livrés"" pr exemple j'ai pas de bouton pour contacter le vendeur"
66,932303,932301,1.0,0.0,@AmazonHelp Ultimate Ears BOOM 2 Wireless/Bluetooth Speaker (Waterproof and Shockproof) - Purple/Orange https://t.co/dZO13GAAxa
66,1135079,1135081,1.0,0.0,@AmazonHelp It’s a earphone one side not working properly
66,1574528,1574529,1.0,0.0,@AmazonHelp Ear headphone white
67,373952,373953,1.0,0.0,@AmazonHelp No. It only plays a handful of the songs by the artist. Even though all of them say they are available to play
67,480364,480365,1.0,0.0,@AmazonHelp Bei Musik unlimited geht nichts?! https://t.co/wCvGaXW8ll
67,941344,941342,1.0,0.0,@AmazonHelp There are some songs that are greyed out but others are completely gone
67,1188523,1188526,1.0,0.0,"@AmazonHelp Android. Unter Meine Musik/Online-Musik habe ich hinter den Titeln diesen Haken, unter Meine Musik/Offline-Musik fehlen die Titel. https://t.co/O9zGnPnfSY"
67,2298465,2298466,1.0,0.0,"@AmazonHelp Danke für eure Reaktion :) Die angebotene Auswahl der Songs ist das Problem (Jens Friebe, Razorlight, Arielle Paul usw.) Habe jetzt schon einige Male diese nur bei der Konkurrenz gefunden."
67,480367,480365,1.0,0.0,@AmazonHelp Bei TuneIn kann ich suchen… nur Musik Unlimited geht nicht :(
67,1424685,1424686,1.0,0.0,@AmazonHelp That didn’t work it still keeps doing it. Only works when I ask for specific albums not shuffle. Other artist is horrific
67,682542,682539,1.0,0.0,@AmazonHelp It's music lol I didn't order extra music coverage so I will handle it on my end. This is reacurring? What does this give me extra? https://t.co/2AcZiJ1xxe
68,1588767,1588769,0.4867522804860418,0.5132477195139581,"@AmazonHelp Me: Alexa, turn off my kitchen lights. Akexa: I found several devices matching that name. Which one did you want? Me: My. Kitchen. Lights."
68,1519854,1519855,0.4476460172789465,0.5523539827210535,@AmazonHelp Nope. Alexa needs to step up her game for African artists! Shorty slacking!
68,656094,656095,0.4572596953197228,0.5427403046802772,"@AmazonHelp It’s not a skill unfortunately. We figured it out, you have to say “Alexa sing ME happy birthday” without the “me” it doesn’t work just FYI."
68,662671,662669,0.5283445389806893,0.4716554610193106,@AmazonHelp No because the issue is with Alexa’s “routines”. A routine can’t send the off command to hue.
68,697232,697235,0.7243222253134215,0.2756777746865785,"@AmazonHelp @286361 Well played, but Alexa doesn't have a mouse to speak into."
68,531565,528986,0.6406485734119745,0.3593514265880255,@AmazonHelp Hab vom firetv1 Stick auf den mit Alexa gewechselt. Da lief alles problemlos. Hab den Code nicht geändert &amp; den kennt das Kind auch nicht😉 Hier noch die Wiedergabenbeschränkung. https://t.co/I9BUMoszKg
68,2752080,2752072,0.7423611334844196,0.2576388665155804,@AmazonHelp It’s not that. But that skill is probably not available in the India Alexa marketplace.
68,128133,128131,0.3853848365439082,0.6146151634560917,@AmazonHelp Haha I remember when I first got my Alexa in 2015 (I think the year it came out?) and was trying everything too. I guess everybody does when they first get it. I may need to get another actually the speaker s
69,1009194,1009195,0.7968217198184608,0.2031782801815391,@AmazonHelp I’ve change it to Echo see how i get on...
69,551984,551985,1.0,0.0,"@AmazonHelp Thanks for the response! Correct, I'm in a small room with one Echo device, I make a request, and the one in the kitchen (definitely further away) responds in addition to the one in my room."
69,1582918,1582919,1.0,0.0,@AmazonHelp Wird auf der Echo Produktseite als 3 und 2 pack angeboten https://t.co/7M13TXJwgp
69,238005,238008,0.7037962477566096,0.2962037522433904,"@AmazonHelp Was actually talking about in the promo for the new Echo, 👨🏻 played music in the 👦🏻's room from another echo. Can I do that w/ 1st gen echo?"
69,2226387,2226389,1.0,0.0,"@AmazonHelp Thanks for your reply. Do you know why I so often see them paired w/ the Echo Dot in Daily Deals? (Is it “just a promotional pkg” thing?) Also, do you have any info abt my TV question (tweet 2/2)? Thx 💐"
69,1426697,1426698,1.0,0.0,"@AmazonHelp Yes, I'm aware of that, and that was the case with the first generation echo, but it's not working properly with echo plus"
69,551987,551985,1.0,0.0,"@AmazonHelp Same wake word. But according to that article, ESP makes it so Echo intelligently knows which device you're talking to. And that's not happening here."
69,1892089,1892090,1.0,0.0,"@AmazonHelp Thanks, can I just ask does the new Echo need to be plugged in constantly for it to work?"
70,43689,5159,0.7036358892456905,0.2963641107543095,@AmazonHelp @115851 I bet you won’t like to take any interest on this.......
70,2513681,2513682,0.6768625083141268,0.3231374916858733,@AmazonHelp @716307 Ja hat geklappt.
70,1066692,1066696,0.6396071565731595,0.3603928434268405,@AmazonHelp Muy serios los de @137605 . Muy serios.
70,48890,48907,0.5730504193273727,0.4269495806726274,@AmazonHelp @126908 machst du mein frau an oder was @126910
70,2033208,2033196,0.6958226030551065,0.3041773969448936,@AmazonHelp @601204 This doesn't explain the Capri Sun 😂
70,123383,123388,0.6244175909650986,0.3755824090349013,"@AmazonHelp @143566 Quem está no período experimental do kindle unlimited pode assinar por 1,99??? Não tô conseguindo"
70,1424173,1424174,0.6849047536803919,0.315095246319608,@AmazonHelp @450930 Warum nur muss ich jetzt an QualityLand von @59713 denken?
70,528217,528222,0.6372405143165109,0.3627594856834892,@AmazonHelp @242290 Really !!!???
71,429070,429066,0.9888196240402964,0.0111803759597035,@AmazonHelp N° DE COMMANDE 403-4401776-1509903 car y a pas de numero de suvi
71,787618,787609,1.0,0.0,@AmazonHelp 5180700103714
71,1557680,1557690,0.6036026790508939,0.3963973209491061,@AmazonHelp Oui c’est le: C10044824983
71,2011928,2011930,1.0,0.0,@AmazonHelp 407-3669141-2543566
71,993210,993213,1.0,0.0,@AmazonHelp You already know the issue. #404-4139617-3649915.
71,2528796,2528792,0.6799014008607804,0.3200985991392196,@AmazonHelp Odr no is 405-8007011-8476306
71,313453,313455,1.0,0.0,"@AmazonHelp 795001, Imphal"
71,944148,944144,1.0,0.0,@AmazonHelp 701-7531331-2821029 and last weekend 701-0207309-2537026. There’s more but let’s start with that
72,1292018,1292019,1.0,0.0,"@AmazonHelp Okay, thanks – I'll try that."
72,637035,637053,1.0,0.0,@AmazonHelp Ok. Will try this. Thanks
72,2690672,2690679,1.0,0.0,@AmazonHelp Ok. Well… I’ll keep on trying. Thanks.
72,977906,977907,0.806602239789296,0.1933977602107039,"@AmazonHelp Wird ausprobiert, danke!"
72,473257,473266,0.8878840707774263,0.1121159292225737,@AmazonHelp Ok. I will try again. Thanks
72,1137859,884873,1.0,0.0,@AmazonHelp Sure will try it..get back to you..thank you
72,2668957,2668958,1.0,0.0,@AmazonHelp will try it. Thanks
72,2847309,2847310,1.0,0.0,@AmazonHelp Ok I'm going to try ot. Thanks
73,1936551,1936552,1.0,0.0,@AmazonHelp I have replied on that many times
73,1223000,1223037,0.973183690539672,0.0268163094603279,@AmazonHelp I have replied at least a dozen times... You asking me tovreply will not change ny claim
73,69910,69933,1.0,0.0,@AmazonHelp I’ve sent in the reply.
73,319414,319453,0.9950141071994666,0.0049858928005334,@AmazonHelp Which one I m confused. Haven’t you seen the chain of replies I have received today. Pls be specific.
73,1141903,1141890,1.0,0.0,@AmazonHelp Same reply I am hearing from last 15 days.
73,2154068,2154083,0.9801046357591384,0.0198953642408614,@AmazonHelp I have replied and given details
73,206089,206090,1.0,0.0,@AmazonHelp I have replied on the form.
73,30513,30544,1.0,0.0,@AmazonHelp I have replied as well
74,1325666,1325664,1.0,0.0,@AmazonHelp I have updated in the 'delovery feedback' section. Kindly act on it.
74,558490,558493,1.0,0.0,"@AmazonHelp Yep, just submitted feedback."
74,1305192,1305193,1.0,0.0,@AmazonHelp I submitted a report through the link to help you guys with gathering feedback. ^_^ Thanks for the reply! Know that I wasn't upset at all~
74,739100,739101,1.0,0.0,@AmazonHelp Have informed you through rating &amp; comments section.
74,1730795,1730796,1.0,0.0,"@AmazonHelp Wie soll dieses Feedback was nützen, ohne jegliche Info wo euer Angebot noch ausbaufähig ist :) ... Hier: Friedrichshain z.B"
74,1536937,1536934,1.0,0.0,@AmazonHelp Any feedback?
74,1173862,1173863,1.0,0.0,@AmazonHelp Thanks have left feedback
74,409331,409310,1.0,0.0,"@AmazonHelp We will see, I gave feedback personally to your colleague, next time we'll see what happens."
75,334026,334031,1.0,0.0,@AmazonHelp So still no response.
75,440373,440386,1.0,0.0,@AmazonHelp yes but did not get any reply
75,1110243,1110247,1.0,0.0,@AmazonHelp yes i did no response yet
75,69838,69841,1.0,0.0,"@AmazonHelp Hi there, still no response from anyone!"
75,844069,844080,0.907963382376104,0.0920366176238962,"@AmazonHelp Hello, I still don't have a response? What is happening?"
75,1232085,1232086,1.0,0.0,@AmazonHelp Still no reply no food
75,69900,69933,0.9212278443182086,0.0787721556817914,@AmazonHelp I haven’t got any reply yet!
75,2289939,2289940,0.7657060020403804,0.2342939979596195,@AmazonHelp Filled and replied yesterday but no response till 1921hrs.
76,580677,580680,1.0,0.0,@AmazonHelp OK thanks for getting back so quick :)
76,1026037,1026038,1.0,0.0,@AmazonHelp Thank you for getting back with me!! Going to the link now :)
76,2767591,2767585,1.0,0.0,@AmazonHelp Merci beaucoup. Je me suis occupé du retour par point relais à l'instant 😊
76,468892,468893,1.0,0.0,@AmazonHelp It came back! Bestill my heart. Thank you for responding so quickly. Phew! 😁
76,1355377,1355375,1.0,0.0,@AmazonHelp Ok thanks for getting back to.
76,281637,281638,1.0,0.0,@AmazonHelp Hi thx for coming back...Not sure? How do I check that out please?
76,1100572,1100573,1.0,0.0,@AmazonHelp Thank you for having my back
76,1398440,1398441,1.0,0.0,@AmazonHelp I take it all back - its here!! Thanks @115830
77,286822,286823,1.0,0.0,@AmazonHelp yep tried that. battery is down to 25% after less than a week with no usage. already tried resetting too. didn't help.
77,270916,270917,1.0,0.0,"@AmazonHelp Without charger, battery doesn’t work, without battery, 4wheeler doesn’t work. If 4wheeler doesn’t work, it’s worthless. Need a resolution"
