sample_id,corpus_row,script,lenbin,customer_message_id,conversation_id,created_dt,text
C7-151,67154,latin_plain,long,2073896,2073885,2017-11-12 07:01:02+00:00,@AmazonHelp A template email does no good. I need a solution. I have received Amazon pay balance back to my bank account for a prior transaction. Why not now? Also you need to first strengthen your product quality policies not refund policies This is just fleecing tactic.I need my money back
C7-152,67358,latin_plain,mid,2102196,2102197,2017-10-19 03:50:57+00:00,@AmazonHelp @115850: U won d heart once again. Just got an early delivery before the requested time. U nailed it. U are Super !! Happy Diwali Amazon.
C7-153,67400,latin_plain,long,2102724,2102721,2017-11-08 14:26:14+00:00,@AmazonHelp It knows I am in Kozhikode but it thinks Kozhikode is in Kansas and gives me the weather info of Kansas instead of Kozhikode. Is there any other question I can ask Alexa to make her tell or indicate where I am?
C7-154,68364,latin_plain,mid,2141306,2141319,2017-11-08 22:41:16+00:00,@AmazonHelp I’ve got tickets london 02 the killers. Amazon Deck. Block 109? What does it include. Where is it exactly
C7-155,68798,latin_plain,long,2159260,2159261,2017-11-09 04:47:07+00:00,"@AmazonHelp @205811 Abhishek, indeed your comment seems to be correct. They did the same with me. I purchased a product at @115821 which was displayed as brand new but received a refurbished product. This is how Amazon makes profit."
C7-156,69054,latin_plain,long,2170899,2170900,2017-11-09 12:59:56+00:00,"@AmazonHelp it is with amazon italy, and i have contacted them multiple times over the last 4 days and the response isn't helpful: ""As it is not yet possible to provide you with a resolution, we continue to work hard to provide an update"""
C7-157,69199,latin_plain,mid,2176348,2176339,2017-10-19 13:40:38+00:00,@AmazonHelp And all amazon customer should have a knowledge about how amazon policy hurts customers sentiments.
C7-158,69242,latin_plain,mid,2176536,2176534,2017-11-09 16:26:01+00:00,"@AmazonHelp It's sent by amazon, there is no info other than 3 barcodes, I have emailed with the item and the barcodes. hope fully they will make sense to someone..."
C7-159,69428,latin_plain,mid,2184734,2184736,2017-11-09 17:33:06+00:00,@AmazonHelp I have reported to amazon help India. They are looking into it but why should such couriers like aramax be engaged by #AmazonIndia
C7-160,69532,latin_plain,short,2192492,2192493,2017-11-09 20:23:26+00:00,@AmazonHelp Hola! Vendedor externo pero gestionado por Amazon. Una pena 😣
C7-161,69741,latin_acc,long,2205117,2205119,2017-11-09 23:45:51+00:00,"@AmazonHelp Hola AmazonHelp, por DEPOTMANIA, PEDIDO N.º 405-4344125-0822728. pero vamos me rebajareis los gastos de envio no? porque lo necesitaba hoy, mis niños se han ido a dormir en la casa nueva a OSCURAS"
C7-162,70178,latin_plain,mid,2226441,2226443,2017-11-10 09:21:45+00:00,@AmazonHelp How do i open amazon business account ? It does not gives me any option. Can you call me on 9869525956
C7-163,70201,latin_plain,long,2226570,2226571,2017-11-10 10:14:49+00:00,@AmazonHelp I am providing order details n DM not twitter page. Are you new to twitter.When Amazon having social customer support handle i.e Twitter. Why customer need to contact customer support. It is very bad service as compared to flipkart. Now Amazon day by day service quality is bad.
C7-164,70323,latin_plain,mid,2230558,2230556,2017-10-19 23:45:22+00:00,@AmazonHelp It was shipped by Amazon from US to Singapore. My issue is why international customers have to pay return postage for damaged items?
C7-165,70388,latin_plain,short,2236307,2236313,2017-11-11 19:58:48+00:00,@AmazonHelp Again what is doing Amazon they delete the tweet
C7-166,71272,latin_plain,long,2276524,2276525,2017-11-11 17:36:30+00:00,"@AmazonHelp I get that but I bought it because it was under prime delivery, I could of bought it somewhere else but I chose amazon because I pay for prime and because it was supposedly next day. It’s a joke"
C7-167,71726,latin_acc,mid,2283730,2283724,2017-11-11 14:39:27+00:00,"@AmazonHelp Vocês não vão tirar a cobrança? Então eu vou cancelar a minha conta da Amazon. Sou uma cliente assídua, mas não quero ficar sendo cobrada indevidamente."
C7-168,71769,latin_plain,long,2284211,2284208,2017-11-11 15:10:04+00:00,@AmazonHelp If I wanted my package delivered eventually I wouldn't have paid 100 for prime. At this point I really just want a refund on prime because getting 5 dollars doesn't make up for multiple failures to deliver on promised times by Amazon proper no third parties involved
C7-169,72068,latin_plain,mid,2290290,2290065,2017-11-12 07:34:54+00:00,@AmazonHelp @AmazonHelp i have shared the details through the link..please look into that.
C7-170,72104,latin_acc,long,2290544,2290550,2017-11-12 17:01:33+00:00,"@AmazonHelp Ay, pero aquí sólo habla de los envíos desde Amazon México, yo pregunto de la clausula de Amazon Prime donde dice que al contratarlo puedes recibir envíos gratis desde Amazon EEUU. Se trata del 4to punto de la imagen que adjunto. https://t.co/uSCzEE5ZyA https://t.co/VpGJ1jKLXf"
C7-171,72543,latin_plain,long,2297166,2297167,2017-11-12 13:45:58+00:00,"@AmazonHelp https://t.co/63LB1XFcqb, can you see images? Attaching. Also, I don't understand how the courier is unable to access a locker that was supposed to be empty when I ordered https://t.co/hlEwXoSBhE"
C7-172,72683,latin_plain,long,2299086,2299088,2017-11-13 04:31:06+00:00,@AmazonHelp I talked to the real Amazon Customer Support. They weren't much help. Order was delayed. I filed a claim. Order was delivered a few days later. The whole experience left a bad feeling. Feels like any seller can take you for a ride if you are buying from Amazon. Scary.
C7-173,72953,latin_plain,mid,2304064,2304060,2017-10-20 13:03:21+00:00,"@AmazonHelp I saw the guidelines one of the silly requirements""you must have spent at least $50 on https://t.co/2KMC3zLE28"" to make a product review."
C7-174,72971,latin_plain,mid,2304224,2304225,2017-11-12 23:23:39+00:00,@AmazonHelp Apparently @115821 made their app incompatible with @152505 so I have to buy a Firestick. Cool Amazon. 😡
C7-175,73164,latin_plain,long,2309323,2309324,2017-11-13 05:35:19+00:00,"@AmazonHelp Filled, where's my order. I lost my phone on 08th, ordered one on 9th on amazon and 10th was guranteed delivery date, but today is 13th and still no answer from Amazon, Isnt it cool on part of amazon."
C7-176,73296,latin_acc,long,2312302,2312303,2017-11-12 22:29:16+00:00,@AmazonHelp Pourquoi est-ce @AmazonHelp qui répond et non @120533 ? Mais sinon merci quand-même de votre réponse. Vous ne faîtes pas non plus des codes pour une carte cadeau que je m'offrirai à moi même ?
C7-177,73604,latin_plain,mid,2318852,2318853,2017-11-13 11:43:47+00:00,"@AmazonHelp No, will it make a difference? It's not a one-off, except perhaps on books. #AmazonPrime #Packaging"
C7-178,73822,latin_plain,long,2320803,2320807,2017-11-26 16:29:23+00:00,"@AmazonHelp even a smallest shopkeeper in India will refund Rs.20-30 INR, but amazon a USA company while operating in India fails to do so. India is big market but u cannot cheat Indians"
C7-179,73947,latin_plain,mid,2330927,2330934,2017-10-20 11:01:40+00:00,@AmazonHelp I did. And your support is telling me in order to get Twitch Prime I have to subscribe to Amazon Prime. Which is the opposite of what I want
C7-180,74446,latin_acc,mid,2353722,2353724,2017-11-13 18:48:36+00:00,@AmazonHelp J'ai reçu un sms de la part de Colissimo disant que je serais livré demain. J'ai commandé avec Amazon Prime donc 1 jour livré
C7-181,74625,latin_acc,short,2360466,2360467,2017-11-13 21:11:03+00:00,@AmazonHelp vendu par un tiers mais expédié par amazon apparemment
C7-182,74626,latin_acc,mid,2360469,2360467,2017-11-13 21:27:23+00:00,@AmazonHelp le suivi dit « livraison prévue aujourd’hui avant 20h ». « estimation initiale: ven. 10 nov. ». expédié le 9 novembre. transporteur: amazon logistics
C7-183,74983,latin_plain,long,2375341,2375349,2017-11-14 02:32:25+00:00,"@AmazonHelp Credit for the difference in price between item I ordered that was sold by Amazon and the price the 3rd party seller is asking since it was your mistake that it was supposed to be available the 11th, but it isn’t."
C7-184,75070,latin_plain,long,2378981,2378982,2017-11-14 08:49:16+00:00,"@AmazonHelp Talking 2 Amazon's customer care was even more strange n bizarre as I talk to them twice and heard different stories both the times, one told me I need to remove my contact no. from my a/c (which is not allowed) and other said my no is not registered with any a/c, Confused!!"
C7-185,75081,latin_plain,long,2379668,2379670,2017-11-26 17:58:46+00:00,@AmazonHelp She refused to do that !!! Blatantly refused and said we must wait 3 to 5 days for amazon to sort this out?!?!? What nonsense. Your driver was literally around the corner with the phone!! Why did she just not call him up ? What type of drivers are you hiring? Is it safe?!?
C7-186,75266,latin_plain,mid,2383942,2383944,2017-10-20 07:37:05+00:00,@AmazonHelp No I am an Amazon affiliate and I haven't been receiving any commissions since I joined. I feel sorry for myself that I joined.
C7-187,75648,latin_plain,mid,2393507,2393509,2017-11-14 11:53:06+00:00,@AmazonHelp load cash at door step ...i gave amazon agent 2000 rupees. for the product of rupees 410 has not received my remaining cash in amazon pay balance @115850
C7-188,75711,latin_plain,mid,2395768,2395769,2017-11-14 12:40:15+00:00,@AmazonHelp Account locked because of ‘pay with Amazon’ failing on another site. No communication received from you at all and I’ve called twice trying to resolve.
C7-189,75978,latin_plain,mid,2403848,2403831,2017-11-15 15:30:16+00:00,@AmazonHelp There was no resolution they just told we can't help anything so this is the issue #BoycottAmazon guys amazon is cheater don't use it
C7-190,76071,latin_acc,mid,2406823,2406814,2017-11-14 16:08:26+00:00,"@AmazonHelp Wäre es nicht möglich das zu implementieren? Wollte Anfangs zwar auf Amazon Music wechseln, war mit dem Service aber unzufrieden."
C7-191,76113,latin_plain,mid,2406947,2406940,2017-11-14 17:15:11+00:00,@AmazonHelp I've canceled the new order. Definitely not happy that CS has lied to me and that my Amazon Prime doesn't mean anything in this case.
C7-192,76444,latin_plain,mid,2420274,2420280,2017-10-29 13:59:02+00:00,@AmazonHelp Supporte team not help me properly after 24 hours I will goes to Mumbai high court against Amazon India
C7-193,76517,latin_acc,long,2424543,2424549,2017-11-14 19:11:59+00:00,"@AmazonHelp Claro, é pra hoje mesmo! Na sexta passada, nos detalhes do pedido estava informando atraso na entrega. Poxa, são 15 dias desde o pedido, 13 dias só aqui na cidade ao lado e eu nem posso retirar. Isso é demais pra um fanboy da Amazon 💔😕"
C7-194,76785,latin_plain,long,2435199,2435200,2017-11-15 15:49:13+00:00,"@AmazonHelp I gave up, I started a topic aswell and every EU citizen has the same problems on your site, fuck it. Amazon is dead in EU. You can keep my blocked account with Prime on, you have a bad reputation already anyway, let alone taking people's money before blocking them."
C7-195,77412,latin_plain,mid,2460009,2460010,2017-11-15 08:32:23+00:00,"@AmazonHelp On Amazon Page there is no way to complain or get Customer Support (or I couldn't find it), all it provide me is a way to track."
C7-196,77494,latin_plain,long,2462151,2462152,2017-11-15 08:46:29+00:00,@AmazonHelp Wow! Hi. I didn’t expect a response but thankful for it. AMZL delivery. It Was originally to arrive yesterday. Then postponed to today. The amazon tracker said it was still out for delivery and would arrive by 8pm. At 11:30pm it still showed the pkg was out for delivery.
C7-197,77712,latin_plain,long,2468591,2468592,2017-11-21 15:17:36+00:00,"@AmazonHelp Well, my girlfriend does have an account but she's not able to use her's on the Kindle because I have Amazon Prime on mine and another user. So if my girlfriend uses her account, she won't get Prime stuff"
C7-198,77740,latin_plain,mid,2468670,2468673,2017-11-21 13:39:04+00:00,@AmazonHelp @amazonhelp @2005 please clearly mention on your site that one day delivery means delivery next day of placing order so no one get cheated
C7-199,77908,latin_plain,short,2472447,2472448,2017-11-15 12:25:51+00:00,@AmazonHelp Yes both by Amazon prime
C7-200,78348,latin_plain,long,2488418,2488415,2017-11-15 17:49:59+00:00,@AmazonHelp Customer service said it was my fault for putting the wrong carrier (i didnt). Option was to try again when i receive my phone back (amazon now has the trade in price $50 less than when i initially tried)
C7-201,78394,latin_acc,mid,2488920,2488926,2017-11-26 19:26:16+00:00,@AmazonHelp Mais mdrr il n’est même pas était 2min quand j’ai voulu l’acheter... Franchement je pensais pas que amazon aller me faire ça
C7-202,78456,latin_plain,short,2490689,2490686,2017-11-15 22:27:25+00:00,@AmazonHelp For you education Amazon Photo does not support external drives
C7-203,78691,latin_acc,short,2500803,2500801,2017-11-15 20:07:37+00:00,@AmazonHelp Amazon logistics et le suivi dit que je suis livré demain avant 20h
C7-204,78799,latin_plain,long,2504958,2504960,2017-11-15 21:12:43+00:00,@AmazonHelp No it's vanished from my husbands account. It was odd as it kept saying out for delivery every day and never arrived. I called and spoke to someone and they said it would be delivered but it never arrived. Then I called about the refund and was told it wasn't an Amazon issue
C7-205,78817,latin_plain,mid,2507126,2507128,2017-11-26 19:39:48+00:00,"@AmazonHelp I have contacted Amazon several times over the phone and chat, repeatedly refusing to reimburse me."
C7-206,78836,latin_plain,long,2507303,2507304,2017-11-16 03:02:20+00:00,"@AmazonHelp But why they are asking for the MPOS.why they are not taking cash from us.Peoples from AMRAVATI,Maharashtra pincode-444603 are facing too much problems.Worst service provided by Amazon Transport Service(ATS) .. @119356.worst service i have experienced by any courier and that ATS"
C7-207,79067,latin_plain,short,2513926,2513928,2017-10-30 07:52:59+00:00,@AmazonHelp By giving me free amazon gift card of rs2000
C7-208,79307,latin_plain,long,2524344,2524345,2017-11-16 14:25:52+00:00,"@AmazonHelp yeah, right. Amazon Logistics let us know that the package was either lost in transit or damaged and as a result, it won't be delivered. You will be refunded for the original shipment within 2-3 days business days after we receive it."
C7-209,79324,latin_plain,long,2525429,2525427,2017-11-16 15:06:26+00:00,@AmazonHelp Amazon Prime service is jst cheating innocent customers by tkng subscrption fees n gvng poor servcs. Delay of more than 2days n product yet not rcvd! @719117 @98984 @98985 @98986 @98987
C7-210,79616,latin_plain,short,2532205,2532206,2017-10-30 12:07:45+00:00,@AmazonHelp Amazon.in
C7-211,79662,latin_plain,mid,2533521,2533524,2017-10-30 12:47:58+00:00,@AmazonHelp A seller but thru Amazon. Having probs logging into account at min to contact them.
C7-212,79756,latin_acc,long,2536469,2536470,2017-11-17 08:53:41+00:00,"@AmazonHelp Yo como receptor no puedo hacer la consulta, básicamente están devolviendo todo lo que compro a través de Amazon y se envía por correos, no es una incidencia personal, son ustedes, como emisores,los que deben contactar con el servicio de envíos son los que pagan por el servicio."
C7-213,80383,latin_plain,mid,2558599,2558600,2017-11-16 17:38:42+00:00,"@AmazonHelp So there is no error message as such , when I start Amazon prime on the TV and select a show it keeping on showing the loading icon and restarts the app"
C7-214,80546,latin_plain,short,2565609,2565611,2017-11-16 18:56:01+00:00,@AmazonHelp Thank you. Its Amazon Logistics and my name is Denise Pastor
C7-215,81188,latin_acc,short,2594334,2594335,2017-11-17 03:06:06+00:00,"@AmazonHelp Claro, haré un review en la pagina de Amazon 😍"
C7-216,81312,latin_plain,long,2598953,2598956,2017-11-17 08:01:14+00:00,"@AmazonHelp .@AmazonHelp Dude i even called but they also failed to find my order.. If you are not a robot , please give me ur name... Or arrange for a call back to me.. twice i called without any answer. FYI this is ur job and u get paid for it. I HAVE A LIFE AND GIVE ME WHAT I ORDERED"
C7-217,81446,latin_plain,short,2601472,2601475,2017-11-17 08:19:04+00:00,@AmazonHelp Amazon. Order details in this screenshot https://t.co/acRq0plPqk
C7-218,81474,latin_plain,short,2602244,2602251,2017-11-17 11:11:45+00:00,"@AmazonHelp If I am forced to buy,I will be never happy."
C7-219,81604,latin_plain,long,2604250,2604251,2017-11-17 11:06:57+00:00,@AmazonHelp it is very unpleasant. First of all my order get late not delivered on promised time. I have to face insult. Faced loss of relationship and getting the compensation of RS 50 as like as I came to amazon for begging
C7-220,82071,latin_plain,mid,2616423,2616424,2017-11-17 14:38:16+00:00,@AmazonHelp Would Amazon Shipping mean I need to contact your on customer service team?
C7-221,82356,latin_plain,long,2628896,2628897,2017-11-17 17:32:09+00:00,@AmazonHelp @AmazonHelp @115851 @115850 Actually I have talked with your customer service team they ask Ur order cancelled due to pricing andi also received a mail from Amazon regards this but how this possible u mention a wrong price on world wide web.so I want my order nothing more.
C7-222,82495,latin_plain,mid,2634777,2634778,2017-11-17 19:59:48+00:00,@AmazonHelp .@AmazonHelp leftover pantry boxes have multiple uses including conducting scientific research!
C7-223,82546,latin_plain,long,2636871,2636877,2017-11-17 23:04:40+00:00,@AmazonHelp This is the worst customer service I ever received I have been passed on to 5 different reps on the phone each giving me different information. First was told my package was lost and I can reorder the same item and that amazon will over night ship it for me to have tomorrow
C7-224,82550,latin_acc,mid,2636881,2636883,2017-11-17 20:10:41+00:00,"@AmazonHelp Es por amazon mexico, con envio prime. En rastreo dice que llego ayer al centro DHL Monterrey en la mañana."
C7-225,82583,latin_plain,mid,2638484,2638485,2017-11-17 21:52:32+00:00,@AmazonHelp Why don't you just say that it can't be uninstalled? Not everyone needs this app. Less than impressed with my Amazon Fire tablet so far.
C7-226,82765,latin_plain,mid,2657357,2652398,2017-11-19 13:38:56+00:00,@AmazonHelp They said go to noida Is this possible to go Maharashtra's people for only 700 rs . It is a right way to provide service . This is your consumer service@amazonIN @9642
C7-227,83631,latin_plain,mid,2685164,2685165,2017-11-26 23:26:27+00:00,@AmazonHelp amazon fire 10 model SR87CV. switched on screen says system recovery (3e) tabbed down for factory reset nothing went back to above again
C7-228,83651,latin_plain,mid,2686395,2686400,2017-11-19 13:47:06+00:00,"@AmazonHelp Still doesn't work, could you refund the Amazon Prime I just bought aswell? Also, does being in Australia affect any of this?"
C7-229,83808,latin_plain,long,2692729,2692730,2017-11-19 17:21:19+00:00,"@AmazonHelp I have tried to cancel Amazon Prime through customer services but this was unsuccessful, as they could not discuss it with me as I didn't know the email. They have told me to contact my bank, and my bank has raised a Visa dispute, and have told me to inform you of this action."
C7-230,84100,latin_plain,long,2708444,2708445,2017-11-20 07:31:02+00:00,"@AmazonHelp Have Amazon been hacked? I bought something on your website and shortly afterward an ebay purchase was made, hundreds of spam in my account- overwhelming amount of 'sign ups' to weird websites etc..."
C7-231,84899,latin_plain,mid,2736205,2736207,2017-11-20 20:06:29+00:00,"@AmazonHelp This is an order I placed online via Amazon.ca. The order, however, is not appearing in the 'Your Orders' tab of my account."
C7-232,85108,latin_acc,long,2747154,2747149,2017-11-21 01:29:28+00:00,"@AmazonHelp Su respuesta no resuelve el problema, me repite lo mismo que dice la página. La situación es que ofrecieron un producto que se entregaba en 1 día si lo compraba de inmediato. Eso es publicidad engañosa. Que mal por Amazon. Me siento defraudado como cliente. https://t.co/xjSCgcSYRd"
C7-233,85281,latin_plain,long,2755712,2755713,2017-11-20 21:32:15+00:00,@AmazonHelp I bought on amazonMX on Friday and it was a prime product...it’s terrible because I try to talk with your team and I cannot get my gift delivered. It’s one for my best friend!
C7-234,85345,latin_plain,mid,2758133,2758137,2017-11-21 03:40:11+00:00,"@AmazonHelp Hi, thanks for your reply. It was Amazon Logistics. I already spoke to a representative and have submitted a complaint."
C7-235,85404,latin_plain,long,2759411,1387105,2017-11-21 05:13:20+00:00,@AmazonHelp Also..this number doesn't belong to amazon guys? I spoke to one of ur asshole agent from social media escalations team..check out the call time and minutes I spoke...stop being liars guys...at least have some integrity...chutiya saale... https://t.co/v997z0Dkbf
C7-236,85734,latin_acc,long,2767526,2767522,2017-11-21 12:52:54+00:00,@AmazonHelp Dis moi je voulais prendre une radio reconditionné sur Amazon si je la prends et j'en suis pas satisfait je peu la renvoyer dans les 30 jours qui suivent ? Et si elle a un problème peut avoir un échange ou elle sera réparé ?
C7-237,85822,latin_plain,long,2769093,2769094,2017-11-21 12:08:33+00:00,@AmazonHelp OnePlus 5t is available only for prime customers. It also has an offer on prime video (INR 250 Amazon Pay balance). However this offer is available only on signing up for prime via the prime video app. But I'm already a prime subscriber. So how does it work for me?
C7-238,86131,latin_plain,long,2781753,2781761,2017-11-18 12:44:37+00:00,"@AmazonHelp I already did that, but they said they couldn’t help me because the ticket code was not mentioned in the product description on the website. Which isn’t strange, since promotional flyers are never mentioned on the Amazon site..."
C7-239,86156,latin_plain,long,2781864,2781865,2017-11-21 17:25:37+00:00,"@AmazonHelp Delivered and not received. We've had no issues in the past if something like this happened. Was just told to file a police report. No indication whatsoever that Amazon would do anything on their end to see what was, in all probability, their fault."
C7-240,86461,latin_acc,short,2792998,2793000,2017-11-21 21:13:01+00:00,@AmazonHelp Vendido y enviado por Amazon México
C7-241,86615,latin_plain,short,2798344,2798346,2017-11-21 23:09:37+00:00,@AmazonHelp It says fulfilled by Amazon. I haven’t returned it yet
C7-242,86708,latin_acc,long,2803282,2803286,2017-11-22 01:51:08+00:00,"@AmazonHelp El paquete contiene dos productos que son vendidos por distribuidores externos, pero el paquete está siendo manejado por Amazon México. En el envío dice ""Transportista: AMZMX""."
C7-243,86883,latin_plain,mid,2810300,2810301,2017-11-22 06:47:35+00:00,"@AmazonHelp Hmm.. ordered it through the app, I’m pretty sure it’s .com (it was ordered in dollar but converted to euro)"
C7-244,87164,latin_plain,mid,2822364,2822362,2017-11-27 08:17:49+00:00,"@AmazonHelp Yeah. With an Amazon carrier, contacted customer service twice. Claim failed delivery attempt but I was in and no card was left by driver."
C7-245,87385,latin_acc,mid,2827204,2827244,2017-11-27 11:32:44+00:00,@AmazonHelp @787478 @AmazonHelp non l'équipe des babouins la meilleur équipe du monde 🐵🐒
C7-246,87756,latin_plain,long,2836895,2836893,2017-11-27 22:08:26+00:00,"@AmazonHelp Parece ser que funciona a la perfección, no he podido trastearla mucho porque hoy he llegado tardísimo a casa pero estoy muy contento ;). Felicidades @AmazonHelp y @99646"
C7-247,88092,latin_plain,long,2845656,2845651,2017-11-28 03:37:47+00:00,"@AmazonHelp Nope. Nothing there. Tracking reiterates how “sorry” amazon is about that. I’ve heard that a lot the past couple weeks. No worries here, made my decision about where I’m going to be spending my Christmas money easier! Annoyingly now I have to research consumer protection agencies"
C7-248,88241,latin_plain,mid,2850643,2850644,2017-11-27 19:45:30+00:00,@AmazonHelp @792653 I saw this good PR @AmazonHelp 👍Hope they get your sorted @792653
C7-249,88249,latin_plain,long,2850668,2850671,2017-11-27 19:48:15+00:00,@AmazonHelp Normal Amazon Prime - Prime Now isn’t available in my village 😞 One of your colleagues has promised to look into this - I’m just so sad as we ordered on Friday and have been looking forward to enjoying it this evening🍸💔😓
C7-250,88375,latin_plain,mid,2854268,2854270,2017-11-27 20:18:08+00:00,"@AmazonHelp Done, but I think it is a Amazon USA charge. Hopefully your colleagues can sort it out regardless."
C7-251,88670,latin_plain,mid,2863386,2863389,2017-11-27 23:38:39+00:00,@AmazonHelp Please let me know as I can take this ahead to watchdog and other consumer forums to show how Amazon treats it customers
C7-252,88975,latin_plain,short,2873273,2873276,2017-11-28 04:08:30+00:00,"@AmazonHelp Yall A1. Keep it up, Bezos!"
C7-253,89000,latin_plain,mid,2874022,2874023,2017-11-28 04:41:08+00:00,@AmazonHelp I was just coming back to looking at Amazon Locker locations and decided to come back to checkout screen. So I don't know if I can leave screen now.
C7-254,90004,latin_acc,mid,2897558,2897559,2017-11-28 17:37:25+00:00,"@AmazonHelp Le produit ne me convenait pas, j'en ai commandé un autre dans la foulée. Mais c'est dans mon compte client, tout ça, il me semble :) (Vendu par Amazon, par ailleurs)."
C7-255,90015,latin_plain,long,2897597,2897595,2017-11-28 17:27:25+00:00,"@AmazonHelp I ordered two copies of one item, it is sold by another seller but fulfilled by Amazon, I ordered one of a different title which is sold by Amazon, and I have received the free digital version."
C7-256,90372,latin_plain,mid,2905142,2905139,2017-11-30 06:11:11+00:00,@AmazonHelp I have discovered the off regular business hours u.s. live chat is hard to read through horrible grammar etc. amazon messed up
C7-257,90511,latin_plain,short,2909178,2909179,2017-11-28 21:11:27+00:00,@AmazonHelp This is Amazon.de
C7-258,91127,latin_plain,mid,2927726,2927727,2017-11-29 04:58:35+00:00,@AmazonHelp It was from the “neighborhood” on ring interface. She says she contacted amazon already.
C7-259,91140,latin_plain,long,2928416,2928417,2017-11-29 05:39:45+00:00,"@AmazonHelp So, I have bought Alexa &amp; Dot and have Prime music, films, etc and still expected to pay for a film that you have advertised? Doesn't make sense, unless there is more profit to be made from a customer."
C7-260,91474,latin_plain,long,2935826,2935820,2017-11-29 12:25:14+00:00,@AmazonHelp I am regular Amazon customer ! I am extremely upset the way amazon treats its customer after sending fake product.Again i will never shop from amazon.I will fight till i get replacement.I can see same product available.I want replacement at any cost ..
C7-261,91659,latin_acc,long,2939178,2939180,2017-11-29 12:54:14+00:00,"@AmazonHelp Non, je viens simplement de vérifier le statut de ma commande sur Amazon et je vois que la commande est en statut livrée (avec mon adresse qui apparaît sur le site), et quand je consulte le suivi UPS je vois qu'il est livré en point relais UPS"
C7-262,91884,latin_plain,mid,2945425,2945426,2017-11-29 15:51:17+00:00,@AmazonHelp I've been waiting for ages and still my amount hasn't been refunded yet. Wondering how Rs500 made Jeff Bezos the richest man!
C7-263,92021,latin_plain,mid,2948139,77519,2017-11-30 14:58:59+00:00,"@AmazonHelp @133270 @AmazonHelp be like : Bhai public mein kyun insult kar rahe ho, personally bolo na kya locha hai aapko mere se."
C7-264,92138,latin_acc,long,2950878,2950862,2017-11-29 18:47:18+00:00,@AmazonHelp Ja das ist immer so eine Sache wenn es nicht Amazon verschickt. Dann weiss man nie ob die Ware noch versendet wird. Oder wie schnell der Lieferant ist. In der Regel ja 24h. Da kann man sich bei Amazon drauf verlassen. Bei anderen Versendern meist nicht. Brauchen oft länger.
C7-265,92301,latin_plain,mid,2955954,2955955,2017-11-29 19:15:25+00:00,"@AmazonHelp Amazon..... and yes i read that, i just want my money back and its been almost a week"
C7-266,93118,latin_plain,long,2984645,2984643,2017-11-30 07:10:00+00:00,"@AmazonHelp After talking to 3 customer service reps, in which one was a reorder fiasco. He was told that since the seller (Amazon) does not have any in stock there is no replacement. Can't he return it and someone leaves a note that says he gets a replacement when it is back in stock?"
C7-267,93129,latin_plain,short,2985442,2985440,2017-11-30 07:09:09+00:00,@AmazonHelp amazon prime express shipping.
